Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001002029.4|C4B|chr6|+	129674.1	32035287	chr6:32035136-32035418	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002800.5|PSMB9|chr6|+	317.1	32859581	chr6:32859405-32859851	0.01	0.00	0.01	0.00	0.03	NA	0.00	0.00	NA	0.02	NA	0.00	0.04	0.01	0.04	0.00	0.01	0.01	0.01	0.00	0.01	0.02	NA	0.01	0.00	NA	NA	0.00	0.02	0.01	0.01	0.00	0.01	0.02	NA	0.02	NA	NA	0.00	0.01	0.00	0.01	NA	NA	NA	0.03	0.03	0.01	0.00	NA	NA	NA	0.00	NA	0.00	0.00	NA	NA	0.00	NA	NA	NA	0.03	NA	NA	0.01	0.01
NM_005452.6|WDR46|chr6|-	9050.4	33279223	chr6:33279108-33279374	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
XR_001743743.2|WDR46|chr6|-	3422.9	33279223	chr6:33279149-33279374	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	0.80	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
XM_005248860.3|DAXX|chr6|-	88530.6	33318651	chr6:33318558-33318802	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00
NM_015921.3|CUTA|chr6|-	52371.8	33416549	chr6:33416443-33416776	0.09	0.08	0.10	0.10	0.12	0.09	0.10	0.10	0.11	0.08	0.08	0.10	0.08	0.10	0.10	0.08	0.09	0.11	0.09	0.10	0.09	0.09	0.09	0.09	0.02	0.05	0.10	0.12	0.10	0.10	0.12	0.11	0.09	0.10	0.09	0.11	0.11	0.09	0.10	0.10	0.09	0.09	0.12	0.10	0.11	0.09	0.09	0.08	0.11	0.10	0.09	0.08	0.10	0.08	0.09	0.08	0.10	0.08	0.09	0.07	0.11	0.10	0.12	0.11	0.10	0.14	0.09
NM_032340.4|UQCC2|chr6|-	2055.2	33697568	chr6:33696764-33697750	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00
NM_003093.3|SNRPC|chr6|+	471485.2	34773597	chr6:34773446-34773857	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00
NM_007104.5|RPL10A|chr6|+	48264296.4	35470731	chr6:35470580-35470780	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017010900.1|RPL10A|chr6|+	47959396.1	35470731	chr6:35470580-35470781	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002630.4|PGC|chr6|-	1115300.4	41736853	chr6:41736711-41737004	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001382294.1|TOMM6|chr6|+	777366.7	41789719	chr6:41789568-41789895	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001134493.2|TOMM6|chr6|+	372765.8	41789682	chr6:41789531-41789895	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA
XM_005249206.3|MRPS10|chr6|-	501.0	42208046	chr6:42206801-42208372	NA	NA	NA	NA	NA	NA	0.29	NA	NA	0.26	NA	NA	NA	NA	NA	0.35	0.30	NA	0.28	NA	0.32	0.32	NA	0.36	NA	NA	1.00	0.48	0.39	0.38	0.40	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	0.35	NA	0.27	0.40	NA	0.31	0.54	NA	0.48	0.20	NA	0.40	NA	0.34	0.40	0.30	NA	0.34
NM_018141.4|MRPS10|chr6|-	502.7	42208046	chr6:42206807-42208372	NA	NA	NA	NA	NA	NA	0.29	NA	NA	0.26	NA	NA	NA	NA	NA	0.35	0.30	NA	0.28	NA	0.32	0.32	NA	0.36	NA	NA	1.00	0.49	0.39	0.39	0.40	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	0.35	NA	0.27	0.41	NA	0.31	0.55	NA	0.48	0.20	NA	0.40	NA	0.34	0.40	0.30	NA	0.34
NM_015950.5|MRPL2|chr6|-	2978.6	43054233	chr6:43054029-43054486	0.03	0.02	0.02	0.03	0.03	0.04	0.03	0.03	0.04	0.03	0.03	0.03	0.04	0.03	0.03	0.03	0.02	0.03	0.02	0.02	0.05	0.03	0.03	0.03	NA	0.04	NA	0.04	0.04	0.03	0.02	0.02	0.02	0.04	0.03	0.03	0.07	0.04	0.03	0.02	0.04	0.03	0.04	0.05	0.02	0.03	0.04	0.06	0.04	0.04	0.04	0.02	0.04	0.05	0.03	0.03	0.03	0.05	0.35	0.02	0.04	0.04	0.04	0.02	0.03	0.05	0.04
XM_005249161.5|MRPL2|chr6|-	10119.0	43054288	chr6:43054225-43054486	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_006443.3|DNPH1|chr6|-	144347.3	43225730	chr6:43225629-43225881	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_014345.3|ZNF318|chr6|-	47.6	43340351	chr6:43336070-43340502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	0.01	0.01	0.01	0.02	0.02	NA	NA	NA	NA	NA	0.01	NA	0.00	0.00	0.01	0.02	0.03	NA	0.01	NA	0.01	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.01	0.01	0.01	0.01	NA	0.03	0.01	0.02	NA	0.02	NA	NA	0.01	0.01	0.01	0.02	0.01	0.01	0.02	NA	0.01
NM_203290.4|POLR1C|chr6|+	5461.6	43521333	chr6:43521182-43521513	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.74	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	1.00	NA	1.00
NM_020750.3|XPO5|chr6|-	562.3	43523846	chr6:43522334-43524005	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.02	0.01	0.02	0.01	0.01	0.02	0.02	0.02	NA	NA	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.01	0.01	0.01	0.02	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01
NM_001271970.2|HSP90AB1|chr6|+	13488122.6	44253640	chr6:44253489-44253883	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001402.6|EEF1A1|chr6|-	381141075.9	73517517	chr6:73515750-73517934	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001366292.3|COX7A2|chr6|-	588047.4	75237786	chr6:75237675-75237988	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001366293.2|COX7A2|chr6|-	2050233.5	75237835	chr6:75237787-75237988	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001318884.2|HMGN3|chr6|-	4943.1	79201478	chr6:79201245-79201726	1.00	0.88	1.00	1.00	0.77	0.84	0.75	0.90	0.60	0.93	0.57	0.63	0.86	1.00	1.00	0.77	0.74	0.81	0.62	0.65	0.82	0.92	0.69	0.95	NA	0.14	NA	0.73	0.89	0.61	1.00	0.66	0.80	1.00	0.47	0.83	0.91	0.71	0.93	1.00	1.00	0.94	0.50	0.76	0.84	0.91	1.00	0.73	1.00	0.74	0.85	0.92	0.51	0.66	0.76	0.92	1.00	0.85	1.00	0.74	NA	0.83	0.82	0.83	0.84	0.81	0.83
NM_001159676.1|SYNCRIP|chr6|-	405.9	85612570	chr6:85607784-85612920	0.16	0.16	NA	0.16	NA	NA	0.13	NA	NA	0.13	NA	NA	NA	0.07	0.12	0.11	NA	NA	0.12	NA	NA	NA	NA	0.12	0.07	0.09	NA	NA	0.10	NA	NA	NA	NA	0.10	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.07	0.11	0.16	NA	NA	NA	NA	NA	NA	0.12	NA	0.18	0.07	0.09	NA	NA	NA	NA	NA	0.14
NM_001159677.2|SYNCRIP|chr6|-	413.8	85612570	chr6:85607784-85612923	0.16	0.16	NA	0.16	NA	NA	0.13	NA	NA	0.14	NA	NA	NA	0.07	0.12	0.11	NA	NA	0.12	NA	NA	NA	NA	0.12	0.07	0.09	NA	NA	0.10	NA	NA	NA	NA	0.10	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.07	0.11	NA	NA	NA	NA	NA	NA	NA	0.13	NA	0.18	0.07	0.09	NA	NA	NA	NA	NA	0.14
XM_017010176.1|SYNCRIP|chr6|-	456.7	85612570	chr6:85608332-85612923	0.18	0.18	NA	0.18	NA	NA	0.14	NA	NA	0.15	NA	NA	NA	0.08	0.13	0.13	NA	NA	0.13	NA	NA	NA	NA	0.14	0.07	0.08	NA	NA	0.11	NA	NA	NA	NA	0.12	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.08	0.13	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.20	0.07	0.07	NA	NA	NA	NA	NA	0.16
XM_017010177.1|SYNCRIP|chr6|-	448.1	85612570	chr6:85608332-85612920	0.18	0.18	NA	0.18	NA	NA	0.14	NA	NA	0.15	NA	NA	NA	0.08	0.13	0.12	NA	NA	0.13	NA	NA	NA	NA	0.14	0.07	0.08	NA	NA	0.11	NA	NA	NA	NA	0.12	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.08	0.13	0.19	NA	NA	NA	NA	NA	NA	0.14	NA	0.20	0.07	0.07	NA	NA	NA	NA	NA	0.16
XM_017010180.2|SYNCRIP|chr6|-	1444.0	85612769	chr6:85612581-85612920	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	0.84	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	0.93	0.85	1.00	NA	NA	NA	NA	NA	1.00
NM_001322406.2|PNISR|chr6|-	760.6	99400874	chr6:99398050-99401630	NA	0.34	NA	0.24	0.12	NA	0.17	0.21	0.14	0.12	NA	NA	0.14	0.33	NA	0.27	0.21	0.27	0.29	0.30	0.24	0.23	0.18	0.20	0.06	0.04	0.04	0.15	0.24	0.17	0.18	0.16	0.18	NA	0.66	NA	0.18	0.23	0.29	NA	0.24	0.25	0.18	0.21	0.20	0.30	NA	NA	0.09	0.31	0.24	0.29	0.22	0.20	0.31	0.15	0.16	0.24	0.09	0.11	0.12	0.18	0.19	0.18	0.21	0.20	0.16
NM_138408.4|GTF3C6|chr6|+	80897.6	110967661	chr6:110967510-110967872	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.70	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_015952.4|RWDD1|chr6|+	3879.8	116593269	chr6:116592980-116597675	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_001286525.2|CENPW|chr6|+	3947.9	126348617	chr6:126348466-126348875	0.03	0.01	0.01	0.04	0.01	0.01	0.06	0.03	0.00	0.02	0.05	0.03	0.07	0.04	0.02	0.02	0.02	0.04	0.04	0.03	0.03	0.03	0.05	0.02	0.00	0.00	0.00	0.02	0.04	0.02	0.03	0.02	0.03	0.03	0.02	0.06	0.03	0.00	0.04	0.03	0.08	0.02	0.03	0.03	0.06	0.07	0.02	0.03	0.04	0.03	0.04	0.02	0.04	0.04	0.02	0.02	0.04	0.02	0.00	0.13	0.00	0.05	0.03	0.02	0.06	0.02	0.03
NM_001195597.2|SMLR1|chr6|+	61411.7	130835290	chr6:130834870-130837135	NA	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.01	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.00	NA	NA	0.02	0.02	0.01	0.01	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.01	0.01	0.02	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.02	0.02	NA	NA	NA	0.02	0.01	0.02	0.03	0.02
NM_032020.5|FUCA2|chr6|-	22263.7	143495480	chr6:143494812-143495847	0.00	0.00	NA	0.00	NA	NA	0.00	NA	NA	0.00	NA	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.00	0.01	NA	0.00	0.01	NA	0.00	NA	NA	NA	NA	0.00	NA	0.00	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	NA	0.00	0.00	NA	NA	0.00
NM_139126.4|PPIL4|chr6|-	1859.3	149505532	chr6:149504495-149505704	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	0.32	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	1.00	NA	NA	NA	0.90	0.83	NA	0.82	NA	1.00	1.00	1.00	1.00
XR_001744415.1|LOC107986660|chr6|-	150.8	149803642	chr6:149803125-149803793	NA	NA	NA	0.03	0.02	NA	NA	0.03	NA	0.04	NA	NA	NA	NA	NA	0.04	NA	NA	0.05	NA	NA	NA	NA	NA	0.30	NA	0.00	0.01	0.08	NA	0.00	NA	NA	NA	NA	NA	0.04	0.05	NA	NA	NA	NA	NA	NA	0.01	0.05	NA	NA	NA	0.03	NA	NA	0.10	NA	NA	NA	NA	NA	0.03	0.04	0.00	NA	0.06	0.00	NA	NA	0.00
NM_000636.4|SOD2|chr6|-	192567.9	159679115	chr6:159669069-159682638	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_001024465.3|SOD2|chr6|-	3881138.1	159679121	chr6:159679064-159679298	0.57	0.56	0.56	0.54	0.56	0.56	0.55	0.56	0.55	0.54	0.57	0.55	0.56	0.58	0.60	0.53	0.56	0.53	0.54	0.55	0.54	0.53	0.56	0.55	0.50	0.48	0.66	0.53	0.55	0.55	0.52	0.51	0.54	0.54	0.56	0.55	0.55	0.56	0.55	0.59	0.58	0.56	0.56	0.54	0.55	0.55	0.56	0.60	0.63	0.54	0.54	0.56	0.58	0.53	0.53	0.56	0.54	0.54	0.57	0.59	0.58	0.54	0.54	0.53	0.53	0.53	0.54
