Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_017019461.1|ATP5MC2|chr12|-	3225145.2	53665277	chr12:53665166-53665428	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001330269.2|ATP5MC2|chr12|-	3217024.6	53665277	chr12:53665170-53665428	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017019119.2|SMUG1|chr12|-	101.7	54181457	chr12:54180366-54181647	0.01	0.00	0.00	0.00	NA	NA	0.02	NA	NA	0.02	NA	NA	0.01	0.01	0.01	0.01	0.00	0.01	0.00	NA	NA	0.00	NA	0.01	0.00	NA	NA	0.00	0.01	0.02	0.00	0.00	0.00	0.01	NA	NA	NA	NA	0.02	NA	NA	0.01	NA	0.00	NA	0.00	0.02	NA	NA	0.02	0.02	0.00	0.00	NA	NA	0.00	0.00	0.01	NA	NA	NA	NA	0.00	0.00	0.01	NA	0.00
NM_002136.4|HNRNPA1|chr12|+	395746.5	54285244	chr12:54284549-54287087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001487.4|BLOC1S1|chr12|+	4175.4	55719650	chr12:55719499-55719703	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.33	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001257401.2|CD63|chr12|-	557833.9	55725473	chr12:55725323-55725626	0.10	0.09	0.10	0.08	0.09	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.12	0.13	0.14	0.09	0.09	0.09	0.08	0.08	0.08	0.09	0.09	0.08	0.06	0.07	0.15	0.08	0.08	0.09	0.08	0.08	0.08	0.10	0.09	0.10	0.08	0.08	0.08	0.09	0.09	0.08	0.09	0.08	0.08	0.09	0.12	0.12	0.13	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.09	0.09	0.11	0.11	0.15	0.09	0.07	0.08	0.08	0.08	0.08
NM_033082.4|SARNP|chr12|-	4401.2	55757402	chr12:55757270-55757553	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001029.5|RPS26|chr12|+	47532.9	56044270	chr12:56044119-56044697	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_021104.2|RPL41|chr12|+	23657272.9	56117831	chr12:56117482-56117967	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
XM_011538200.2|SLC39A5|chr12|+	89414.4	56237739	chr12:56237588-56237807	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_173596.3|SLC39A5|chr12|+	89414.4	56237739	chr12:56237588-56237807	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_014255.7|CNPY2|chr12|-	28836.3	56310432	chr12:56309844-56310595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_001686.4|ATP5F1B|chr12|-	2462883.4	56638272	chr12:56638175-56638423	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001320194.2|NACA|chr12|-	223862.1	56712757	chr12:56712427-56712908	0.48	0.48	0.52	0.50	0.48	0.49	0.47	0.50	0.53	0.47	0.50	0.55	0.42	0.43	0.50	0.46	0.51	0.47	0.47	0.51	0.46	0.48	0.49	0.47	0.26	0.31	0.93	0.58	0.52	0.58	0.55	0.56	0.56	0.44	0.51	0.49	0.49	0.48	0.51	0.56	0.55	0.49	0.44	0.48	0.54	0.47	0.41	0.46	0.46	0.47	0.44	0.45	0.43	0.51	0.44	0.44	0.45	0.47	0.31	0.35	0.39	0.47	0.50	0.53	0.52	0.53	0.54
NR_158984.1|HMGA2-AS1|chr12|-	1414.8	65859937	chr12:65855947-65860088	0.21	NA	NA	0.14	NA	NA	NA	0.12	NA	0.21	0.13	0.16	NA	0.04	NA	0.13	0.22	NA	0.15	NA	0.15	NA	0.11	NA	0.13	0.64	0.04	NA	NA	NA	0.25	NA	NA	0.34	NA	NA	0.17	0.17	0.15	0.17	0.26	NA	0.20	NA	NA	NA	NA	NA	0.03	0.20	NA	0.23	0.25	0.07	NA	NA	NA	NA	0.13	0.10	0.10	0.21	0.19	0.14	NA	NA	NA
XM_005268590.3|CPSF6|chr12|+	725.9	69269939	chr12:69269512-69273157	NA	0.02	0.04	NA	NA	0.03	0.03	0.03	0.02	0.03	NA	0.04	0.03	0.03	0.03	0.03	0.04	0.04	0.02	0.03	0.04	0.03	0.03	0.02	0.05	NA	NA	0.03	0.04	0.04	0.03	0.03	0.05	0.04	0.02	0.03	0.03	0.02	0.03	0.04	0.03	0.02	0.05	0.03	NA	0.04	0.03	0.03	NA	0.04	0.03	0.03	0.04	0.03	0.03	0.02	0.02	0.02	NA	0.04	0.07	0.03	0.03	0.03	0.03	0.02	0.04
NM_004537.7|NAP1L1|chr12|-	20046.7	76047389	chr12:76036585-76048464	0.10	0.07	0.05	0.09	0.06	0.06	0.07	0.06	0.06	0.10	0.07	0.07	0.08	0.09	0.10	0.05	0.06	0.06	0.05	0.06	0.05	0.05	0.06	0.05	0.03	0.06	NA	0.06	0.06	0.07	0.07	0.06	0.06	0.07	0.04	0.05	0.07	0.07	0.08	0.06	0.08	0.08	0.08	0.07	0.07	0.08	0.10	0.10	0.09	0.06	0.06	0.05	0.04	0.05	0.05	0.07	0.05	0.05	0.08	0.10	0.07	0.07	0.07	0.07	0.07	0.06	0.07
NM_139207.5|NAP1L1|chr12|-	36333.7	76047567	chr12:76044745-76047718	0.10	0.06	0.05	0.08	0.06	0.06	0.06	0.06	0.06	0.09	0.06	0.06	0.07	0.08	0.08	0.05	0.06	0.06	0.05	0.06	0.05	0.05	0.05	0.05	0.08	0.08	0.07	0.06	0.06	0.06	0.06	0.06	0.05	0.07	0.03	0.05	0.06	0.06	0.07	0.06	0.08	0.07	0.07	0.07	0.07	0.07	0.09	0.09	0.07	0.06	0.05	0.05	0.05	0.05	0.05	0.06	0.05	0.05	0.10	0.11	0.06	0.07	0.07	0.07	0.06	0.06	0.07
XM_017019340.2|NAP1L1|chr12|-	27527.6	76047567	chr12:76046171-76047718	0.05	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.04	0.04	0.02	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.11	0.07	0.11	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.01	0.02	0.03	0.03	0.03	0.04	0.04	0.03	0.04	0.03	0.04	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.08	0.07	0.04	0.03	0.03	0.04	0.03	0.03	0.03
XM_017019338.1|NAP1L1|chr12|-	27549.2	76047567	chr12:76046172-76047718	0.05	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.04	0.04	0.02	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.11	0.07	0.11	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.01	0.02	0.03	0.03	0.03	0.04	0.04	0.03	0.04	0.03	0.04	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.08	0.07	0.04	0.03	0.03	0.04	0.03	0.03	0.03
XM_024448983.1|NAP1L1|chr12|-	72344.5	76047389	chr12:76046173-76048464	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
XM_011538393.2|NAP1L1|chr12|-	27592.6	76047567	chr12:76046174-76047718	0.05	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.04	0.04	0.02	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.11	0.07	0.11	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.01	0.02	0.03	0.03	0.03	0.04	0.04	0.03	0.04	0.03	0.04	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.08	0.07	0.04	0.03	0.03	0.04	0.03	0.03	0.03
XR_002957328.1|NAP1L1|chr12|-	72384.1	76047389	chr12:76046174-76048464	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_001307924.3|NAP1L1|chr12|-	2584.8	76049199	chr12:76048589-76049525	0.02	0.02	0.00	0.01	0.01	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.00	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.02	0.01	0.00	0.00	0.02	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.03	0.01	0.05	0.01	0.01	0.01	0.00	0.01	0.02
XR_945212.2|LINC02413|chr12|+	751.2	93019606	chr12:93019411-93020580	0.01	0.02	0.01	0.03	0.02	0.03	0.02	0.02	0.04	0.03	0.04	0.03	0.02	0.03	0.02	0.02	0.01	0.04	0.02	0.02	0.01	0.01	0.03	0.03	NA	NA	NA	0.01	0.02	0.01	0.02	0.01	0.01	0.02	0.02	0.02	0.01	0.02	0.02	0.00	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.01	0.01	0.01	0.02	0.03	0.03	0.01	0.02	0.02	0.02	0.01	0.01	0.08	0.03	0.01	0.01	0.03	0.03	0.02	0.02
NM_014050.4|MRPL42|chr12|+	476.9	93502659	chr12:93501176-93516214	0.03	0.02	0.02	0.03	0.04	NA	0.03	0.03	0.01	0.03	NA	0.02	0.04	0.03	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.03	0.02	0.02	NA	NA	NA	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.02	0.03	NA	NA	NA	NA	0.03	NA	NA	0.03	0.04	0.03	0.04	NA	0.04	0.04	0.03	0.03	0.03	NA	0.03	0.02	0.02	0.03	NA	0.11	NA	0.03	0.03	0.03	0.02	0.02	0.02
NM_018838.5|NDUFA12|chr12|-	10119.6	94971469	chr12:94971333-94971620	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00
NM_000895.3|LTA4H|chr12|-	39315.3	96000839	chr12:96000753-96001106	0.86	0.92	0.95	0.86	0.76	0.87	0.82	0.74	NA	0.80	0.80	0.83	0.80	0.78	0.83	0.80	0.75	0.82	0.88	0.76	0.82	0.92	0.79	0.83	NA	NA	NA	0.81	0.81	0.85	0.78	0.80	0.79	0.82	0.78	0.85	0.82	0.80	0.86	1.00	0.94	0.86	0.84	0.74	0.89	0.80	0.77	0.80	0.82	0.79	0.78	0.84	0.89	0.88	0.86	0.78	0.84	0.86	0.75	0.62	0.87	0.74	0.80	0.78	0.79	0.79	0.76
XM_005268871.2|LTA4H|chr12|-	85038.5	96000896	chr12:96000830-96001106	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002635.4|SLC25A3|chr12|+	156647.9	98601707	chr12:98601368-98606367	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_017020196.1|UBE3B|chr12|+	928.2	109490641	chr12:109490490-109490722	0.22	0.32	0.38	0.33	0.36	0.42	0.31	0.22	0.37	0.30	0.24	0.36	0.27	0.61	0.33	0.33	0.40	0.24	0.26	0.24	0.26	0.19	0.35	0.30	NA	0.00	0.07	0.23	0.31	0.36	0.30	0.24	0.26	0.27	0.41	0.37	0.37	0.41	0.26	0.24	0.29	0.39	0.30	0.37	0.33	0.36	0.39	0.42	0.41	0.44	0.42	0.39	0.33	0.29	0.23	0.22	0.31	0.40	0.01	0.78	0.84	0.35	0.28	0.28	0.27	0.36	0.23
NM_001278556.2|ARPC3|chr12|-	1075591.4	110435066	chr12:110434823-110435217	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00
NM_001244974.2|PPP1CC|chr12|-	56099.9	110720053	chr12:110719811-110720204	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001371487.1|MAPKAPK5|chr12|+	467.7	111893415	chr12:111892967-111894880	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	0.00	NA	0.00	0.01	0.00	NA	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.01	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	0.00	NA	NA	0.00	0.00	0.01	NA	0.00	0.01	NA	NA	0.00	0.00	0.00	0.01	NA	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00
NM_001111322.2|DDX54|chr12|-	14711.0	113158493	chr12:113157902-113158701	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_024072.4|DDX54|chr12|-	14711.0	113158493	chr12:113157902-113158701	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_053275.4|RPLP0|chr12|-	561199517.9	120196783	chr12:120196699-120196934	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_004373.4|COX6A1|chr12|+	516807.0	120440605	chr12:120440454-120440730	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001037494.2|DYNLL1|chr12|+	505110.4	120498224	chr12:120498073-120498493	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00
