Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_011543094.2|CDK7|chr5|+	13543.8	69277267	chr5:69277107-69277318	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001376005.1|GTF2H2C|chr5|+	272.5	69592524	chr5:69592079-69595216	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.01	NA	0.09	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.03	0.03	0.03	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.04	0.06	0.08	0.02	0.00	0.01	0.01	0.01	0.01
NM_001376000.2|GTF2H2C|chr5|+	272.1	69592524	chr5:69592079-69595221	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.01	NA	0.09	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.03	0.03	0.03	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.04	0.06	0.08	0.02	0.00	0.01	0.01	0.01	0.01
XM_011543615.1|GTF2H2C|chr5|+	963.6	69592290	chr5:69592079-69592532	0.43	0.61	0.47	0.44	0.40	0.36	0.38	0.42	0.45	0.34	0.30	0.39	0.15	0.31	0.34	0.63	0.62	0.47	0.58	0.44	0.62	0.69	0.73	0.66	NA	0.77	NA	0.64	0.49	0.50	0.49	0.45	0.54	0.54	0.34	0.64	0.43	0.37	0.53	0.45	0.45	0.46	0.42	0.47	0.47	0.38	0.28	0.51	0.30	0.34	0.54	0.66	0.50	0.36	0.49	0.43	0.45	0.44	0.37	0.56	0.26	0.43	0.30	0.47	0.42	0.56	0.61
NR_033417.1|GTF2H2B|chr5|+	241.9	70447679	chr5:70447234-70450362	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.06	0.03	0.04	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	NA	NA	NA	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.04	0.04	0.03	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.04	0.06	0.09	0.02	0.01	0.01	0.02	0.02	0.01
NM_001393653.1|BTF3|chr5|+	847099.1	73505494	chr5:73505192-73505667	0.05	0.03	0.03	0.03	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.04	0.04	0.03	0.04	0.03	0.03	0.04	0.05	0.00	0.01	NA	0.05	0.04	0.04	0.04	0.05	0.04	0.03	0.04	0.04	0.06	0.03	0.05	0.03	0.04	0.05	0.05	0.03	0.05	0.04	0.02	0.03	0.03	0.05	0.04	0.04	0.04	0.03	0.03	0.04	0.03	0.03	0.06	0.03	0.03	0.05	0.04	0.05	0.05	0.03	0.04
NM_001256574.2|ENC1|chr5|-	60.8	74629841	chr5:74627409-74629992	NA	NA	NA	0.03	0.04	NA	0.04	NA	NA	0.03	NA	NA	0.02	0.03	0.02	0.02	0.02	0.02	0.05	0.03	0.03	NA	NA	0.03	0.00	NA	0.04	0.04	0.05	0.07	0.03	0.04	0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	0.04	0.03	0.03	0.07	0.02	0.04	NA	0.02	0.01	0.00	NA	0.00	0.05	0.05	0.02	0.05	0.03	0.07	0.08	0.05
XM_011543696.3|ENC1|chr5|-	60.8	74629841	chr5:74627412-74629992	NA	NA	NA	0.02	0.04	NA	0.04	NA	NA	0.03	NA	NA	0.02	0.03	0.02	0.02	0.02	0.02	0.05	0.03	0.03	NA	NA	0.03	0.00	NA	0.04	0.04	0.05	0.07	0.03	0.04	0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	0.04	0.03	0.03	0.07	0.02	0.04	NA	0.02	0.01	0.00	NA	0.00	0.05	0.05	0.02	0.05	0.03	0.07	0.08	0.05
NM_001271665.2|NSA2|chr5|+	1313.1	74776808	chr5:74776604-74777574	0.05	0.03	0.03	0.04	0.03	0.03	0.02	0.03	0.04	0.04	0.05	0.03	0.02	0.03	0.04	0.03	0.04	0.04	0.03	0.03	0.05	0.03	0.03	0.04	NA	0.00	NA	0.03	0.04	0.03	0.02	0.04	0.04	0.03	0.04	0.05	0.05	0.04	0.04	0.03	0.04	0.04	0.04	0.04	0.04	0.03	0.02	0.01	0.04	0.03	0.03	0.03	0.05	0.03	0.03	0.04	0.04	0.06	0.03	0.03	0.04	0.03	0.02	0.05	0.03	0.03	0.03
NM_018046.5|AGGF1|chr5|+	60.6	77063203	chr5:77063052-77065234	NA	NA	NA	NA	NA	NA	0.30	NA	NA	0.17	NA	NA	0.03	0.08	0.06	0.20	0.18	0.14	NA	NA	NA	NA	NA	0.20	NA	0.03	0.01	0.15	0.23	0.21	0.10	0.19	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.07	0.08	0.04	0.08	0.13	0.11	0.14	NA	0.18	0.13	0.14	0.21	0.07	0.07	0.06	NA	0.21	0.16	NA	NA	0.16
NM_001025.5|RPS23|chr5|-	6022208.9	82276065	chr5:82273320-82276255	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001867.3|COX7C|chr5|+	504145.6	86620819	chr5:86620668-86620962	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.02	0.03	0.02	0.05	0.01	0.00	0.03	0.03	0.02	0.03	0.02	0.02	0.01	0.03	0.02	0.03	0.01	0.01	0.02	0.02	0.03	0.02	0.02	0.03	0.03	0.03	0.01	0.02	0.03	0.02	0.03	0.02	0.02	0.01	0.03	0.02	0.03	0.01	0.01	0.02	0.02	0.03	0.02	0.04	0.04	0.04
XR_001742327.2|CCNH|chr5|-	105.3	87394274	chr5:87391916-87394484	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00
NM_001199189.2|CCNH|chr5|-	2331.1	87394325	chr5:87394274-87394484	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NR_015370.2|EPB41L4A-AS1|chr5|+	23391.5	112162308	chr5:112162151-112162501	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01
NM_001204196.2|SRP19|chr5|+	1103.4	112867907	chr5:112867404-112869788	NA	NA	NA	NA	0.00	NA	0.00	NA	NA	0.01	NA	NA	NA	NA	NA	0.01	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	0.01	0.00	0.00	NA	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	0.00	NA	NA	0.00	NA	NA	NA	NA	0.01	0.00	0.00	0.00	0.01
NM_005669.5|REEP5|chr5|-	9416.9	112878480	chr5:112876385-112878835	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001201377.2|ALDH7A1|chr5|-	1050.8	126544756	chr5:126541841-126545019	0.03	0.02	0.02	0.02	0.01	NA	0.02	0.02	NA	0.01	NA	0.02	0.03	0.05	0.05	0.02	0.01	0.03	0.01	0.01	0.02	0.01	0.02	0.02	0.06	0.02	NA	0.01	0.01	0.01	0.02	0.01	0.02	0.03	NA	0.02	0.02	0.03	0.02	NA	0.03	0.02	0.02	0.03	0.03	0.04	0.07	0.06	0.05	0.03	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.02	0.09	0.04	0.06	0.02	0.02	0.02	0.02	0.02	0.02
NM_005340.7|HINT1|chr5|-	2527759.0	131159289	chr5:131159027-131159611	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_014402.5|UQCRQ|chr5|+	53833.0	132867686	chr5:132867488-132868847	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_052971.3|LEAP2|chr5|+	290.8	132874695	chr5:132874410-132875046	0.07	0.04	0.11	0.07	0.15	0.09	0.09	0.13	NA	0.11	NA	0.11	NA	0.15	0.16	0.19	0.06	0.11	0.13	0.10	0.15	0.13	0.13	0.16	NA	NA	NA	0.09	0.09	0.07	0.14	0.11	0.10	0.11	NA	0.07	0.16	NA	0.08	0.12	0.06	0.08	NA	0.09	0.09	0.10	0.25	0.20	0.16	0.16	0.13	0.07	0.08	0.07	0.08	0.16	0.13	0.09	NA	NA	NA	NA	0.08	0.09	0.12	0.07	0.13
NM_002154.4|HSPA4|chr5|+	3381.0	133104477	chr5:133104233-133106449	0.02	0.02	NA	NA	0.01	NA	0.01	0.01	NA	0.01	NA	NA	0.03	NA	NA	0.02	0.02	0.01	0.01	NA	0.01	0.01	NA	0.01	NA	NA	NA	0.01	0.01	NA	0.01	0.01	0.02	NA	0.01	NA	NA	NA	0.01	NA	NA	NA	NA	0.01	0.01	0.01	NA	NA	NA	0.01	NA	0.01	0.02	NA	0.01	0.02	0.01	0.01	NA	NA	NA	0.01	0.01	0.01	0.02	0.02	0.01
NM_170679.3|SKP1|chr5|-	10701.2	134157368	chr5:134148935-134157768	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_004887.5|CXCL14|chr5|-	862.4	135571717	chr5:135570679-135571868	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.00
NM_004134.7|HSPA9|chr5|-	4883.8	138555335	chr5:138553756-138556114	NA	0.06	0.04	NA	0.05	NA	0.07	NA	NA	0.06	NA	NA	0.03	0.05	0.04	0.05	0.06	0.05	0.06	0.05	0.04	0.07	NA	0.04	0.00	0.00	NA	0.05	0.05	0.05	0.04	0.04	0.05	0.05	0.04	0.05	0.04	NA	0.05	NA	0.05	NA	0.04	0.04	NA	0.08	0.05	0.05	0.05	0.05	0.06	0.04	0.04	0.06	0.05	0.06	0.06	0.05	0.06	0.04	0.01	0.04	0.04	0.04	0.05	0.06	0.06
XM_017009522.1|PAIP2|chr5|+	2045.7	139368965	chr5:139368733-139369717	0.07	0.05	0.07	0.05	0.04	0.05	0.06	0.07	0.06	0.05	0.05	0.05	0.01	0.03	0.03	0.05	0.06	0.07	0.07	0.06	0.06	0.04	0.07	0.07	0.02	NA	0.00	0.04	0.07	0.04	0.03	0.05	0.05	0.06	0.04	0.04	0.06	0.04	0.05	0.04	0.05	0.05	0.04	0.07	0.04	0.07	0.03	0.03	0.03	0.06	0.07	0.05	0.05	0.05	0.06	0.07	0.07	0.07	0.03	0.04	0.05	0.04	0.02	0.05	0.04	0.05	0.05
NM_002488.5|NDUFA2|chr5|-	30001.6	140645474	chr5:140645404-140645678	0.55	0.54	0.71	0.60	0.54	0.64	0.78	0.62	0.68	0.57	0.66	0.58	0.49	0.66	0.32	0.61	0.56	0.50	0.56	0.76	0.61	0.59	0.57	0.46	NA	0.09	NA	0.54	0.48	0.49	0.60	0.45	0.48	0.70	0.54	0.82	0.87	0.71	0.67	0.52	0.50	0.51	0.65	0.55	0.67	0.65	0.51	0.56	0.67	0.62	0.54	0.45	0.63	0.54	0.75	0.47	0.63	0.71	0.38	0.23	0.50	0.54	0.57	0.55	0.56	0.57	0.57
NM_001185012.2|NDUFA2|chr5|-	42643.6	140645481	chr5:140645404-140645725	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_030571.4|NDFIP1|chr5|+	4713.4	142152786	chr5:142151731-142154440	0.04	0.03	0.03	0.03	0.03	0.04	0.01	NA	NA	0.03	NA	0.02	0.04	0.04	0.04	0.02	0.02	0.02	0.03	NA	0.03	0.02	0.02	0.02	NA	NA	NA	0.02	0.01	0.03	NA	0.01	0.01	NA	0.01	0.01	NA	0.03	0.02	NA	NA	0.02	0.01	0.02	0.02	0.02	0.02	NA	NA	0.02	0.04	0.03	0.03	NA	0.02	0.03	0.02	0.03	NA	NA	NA	0.01	0.02	0.01	0.01	0.01	0.01
NM_001025071.2|RPS14|chr5|-	10288912.3	150444202	chr5:150442635-150444353	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_002887.4|RARS1|chr5|+	5554.8	168519248	chr5:168519081-168519301	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.91	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001355006.2|NPM1|chr5|+	2388848.7	171410678	chr5:171410527-171410900	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001355009.2|NPM1|chr5|+	199451.0	171406734	chr5:171406397-171407125	NA	0.00	NA	0.00	NA	NA	0.00	NA	NA	0.00	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00
NM_001291305.3|NOP16|chr5|-	11369.2	176384132	chr5:176383946-176384283	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	0.76	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00
NM_001256539.4|NOP16|chr5|-	10717.4	176384135	chr5:176383946-176384286	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	0.71	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00
NM_001291307.3|NOP16|chr5|-	16010.4	176384103	chr5:176383946-176384254	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_004499.4|HNRNPAB|chr5|+	4338.4	178210704	chr5:178210553-178211163	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	0.41	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	0.87	1.00	1.00	1.00	1.00	1.00	1.00
