Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001304550.2|THUMPD1|chr16|-	1125.9	20736207	chr16:20733664-20736358	NA	0.12	0.16	0.04	0.06	0.07	0.08	0.07	0.08	0.06	0.03	0.03	0.26	NA	NA	0.12	0.11	0.16	0.12	0.11	0.14	0.25	0.10	0.23	0.04	0.35	0.03	0.32	0.21	0.30	0.19	0.19	0.21	0.26	NA	0.14	0.05	0.05	0.05	0.04	0.04	0.04	0.05	0.07	0.06	0.07	0.32	NA	NA	0.20	0.21	0.20	0.13	0.36	0.18	0.61	0.44	0.31	0.07	0.36	0.22	0.24	0.26	0.22	0.38	0.45	0.51
NM_003366.4|UQCRC2|chr16|+	60214.4	21983352	chr16:21983088-21983660	0.34	0.29	0.32	0.22	0.26	0.25	0.25	0.27	0.26	0.25	0.30	0.40	0.43	0.42	0.65	0.24	0.24	0.24	0.21	0.24	0.21	0.23	0.17	0.19	0.22	0.15	NA	0.23	0.25	0.22	0.24	0.18	0.23	0.25	0.26	0.27	0.25	0.31	0.29	0.40	0.34	0.29	0.22	0.22	0.26	0.30	0.63	0.52	0.54	0.30	0.27	0.27	0.27	0.23	0.23	0.28	0.27	0.26	0.39	0.34	0.38	0.23	0.23	0.23	0.24	0.22	0.23
NM_001317856.1|EIF3CL|chr16|-	672548.8	28379714	chr16:28379581-28379880	0.06	0.07	0.07	0.07	0.05	0.06	0.06	0.06	0.06	0.06	0.06	0.07	0.08	0.08	0.07	0.07	0.06	0.06	0.06	0.07	0.06	0.07	0.07	0.07	0.01	0.17	0.07	0.05	0.07	0.06	0.06	0.07	0.07	0.06	0.08	0.07	0.06	0.05	0.06	0.06	0.06	0.06	0.06	0.08	0.05	0.07	0.07	0.07	0.08	0.07	0.06	0.06	0.06	0.07	0.05	0.07	0.06	0.08	0.08	0.07	0.06	0.06	0.07	0.07	0.07	0.07	0.06
NM_177534.4|SULT1A1|chr16|-	425247.4	28605590	chr16:28605258-28605933	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.03	0.00	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.01	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01
XM_024450409.1|SULT1A1|chr16|-	534423.6	28605782	chr16:28605587-28605933	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017023610.1|SULT1A1|chr16|-	484159.1	28605782	chr16:28605592-28605933	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003321.5|TUFM|chr16|-	318778.3	28842787	chr16:28842411-28843148	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00
NR_037609.1|SLX1B-SULT1A4|chr16|+	22094.4	29464663	chr16:29464463-29464967	0.03	0.02	0.01	0.02	0.01	0.01	0.01	0.02	NA	0.02	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.02	0.03	0.01	0.01	0.02	0.01	0.02	0.01	NA	0.00	0.02	0.02	0.01	0.01	0.03	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.01	0.02	0.00	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02
NM_001017390.3|SULT1A4|chr16|+	22149.0	29464663	chr16:29464463-29464966	0.03	0.02	0.01	0.02	0.01	0.01	0.01	0.02	NA	0.02	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.02	0.03	0.01	0.01	0.02	0.01	0.02	0.01	NA	0.00	0.02	0.02	0.01	0.01	0.03	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.01	0.02	0.00	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02
XM_024450270.1|KIF22|chr16|+	60301.5	29805414	chr16:29805263-29805543	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001365304.2|LOC112694756|chr16|+	2289466.4	30070268	chr16:30070117-30070414	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_184043.2|ALDOA|chr16|+	2714327.8	30070268	chr16:30070117-30070420	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NR_037608.1|SLX1A-SULT1A3|chr16|+	22578.6	30204008	chr16:30203808-30204316	0.16	0.15	0.13	0.10	0.09	0.11	0.12	0.10	0.17	0.12	0.07	0.13	0.08	0.07	0.04	0.12	0.13	0.12	0.14	0.10	0.11	0.12	0.14	0.14	0.37	NA	0.01	0.14	0.12	0.10	0.10	0.13	0.10	0.13	0.13	0.12	0.16	0.10	0.11	0.08	0.10	0.08	0.13	0.24	0.07	0.09	0.09	0.06	0.08	0.12	0.12	0.08	0.12	0.07	0.10	0.17	0.13	0.12	0.11	0.11	0.05	0.09	0.07	0.08	0.11	0.14	0.13
NM_177552.4|SULT1A3|chr16|+	22637.0	30204008	chr16:30203808-30204310	0.15	0.14	0.12	0.09	0.08	0.10	0.11	0.09	0.16	0.11	0.06	0.12	0.07	0.07	0.04	0.11	0.12	0.11	0.13	0.10	0.11	0.11	0.13	0.13	0.34	NA	0.00	0.12	0.11	0.09	0.09	0.12	0.09	0.12	0.12	0.11	0.14	0.09	0.10	0.07	0.09	0.07	0.12	0.23	0.06	0.08	0.08	0.06	0.07	0.11	0.11	0.07	0.11	0.06	0.09	0.15	0.12	0.11	0.10	0.10	0.05	0.08	0.06	0.07	0.10	0.13	0.12
NM_001243646.2|CD2BP2|chr16|-	1618.6	30352846	chr16:30350773-30353095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001272096.1|STX4|chr16|+	138512.2	31040063	chr16:31039912-31040168	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	NA
NM_004604.5|STX4|chr16|+	140273.6	31040063	chr16:31039912-31040164	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	NA
NM_001170634.1|FUS|chr16|+	68613.7	31191602	chr16:31191399-31194871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_011545781.1|FUS|chr16|+	2513804.4	31191555	chr16:31191399-31191605	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_024336.3|IRX3|chr16|-	22400.9	54283589	chr16:54283304-54283740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	0.81	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_007006.3|NUDT21|chr16|-	405.8	56432582	chr16:56429133-56432733	0.05	0.04	0.04	0.03	0.05	0.05	0.05	0.05	0.04	0.04	0.03	0.05	0.08	0.07	0.08	0.05	0.04	0.06	0.03	0.05	0.04	0.04	0.05	0.04	NA	NA	0.01	0.04	0.05	0.04	0.03	0.03	0.05	0.05	0.03	0.04	0.04	0.05	0.04	0.06	0.06	0.05	0.07	0.05	0.04	0.04	0.17	0.10	0.10	0.05	0.04	0.04	0.04	0.04	0.03	0.04	0.03	0.04	0.08	0.15	0.13	0.06	0.04	0.04	0.04	0.03	0.04
NM_005953.5|MT2A|chr16|+	1263838.8	56609440	chr16:56609263-56609497	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001242796.2|NUP93|chr16|+	407183.0	56844765	chr16:56844499-56844950	NA	NA	NA	NA	NA	NA	0.01	NA	NA	0.02	NA	NA	0.02	0.02	NA	0.01	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	0.01	0.01	0.01	0.01	0.01	NA	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	0.01	NA	NA	0.02	NA	NA	NA	NA	NA	NA	0.01	NA	NA	0.01	0.01	0.01	0.01	0.02
XM_024450484.1|RSPRY1|chr16|+	56.8	57239030	chr16:57238879-57239967	0.02	0.01	0.02	0.02	0.01	NA	0.01	0.01	NA	0.03	NA	0.01	0.00	0.01	0.00	0.01	0.02	0.00	0.01	0.00	0.02	0.01	0.02	0.02	0.00	0.00	0.01	0.01	0.02	NA	0.01	0.02	0.01	0.02	NA	0.01	0.03	0.01	0.05	0.03	NA	NA	0.01	NA	0.01	0.03	0.00	0.00	0.01	0.01	0.02	0.01	0.01	0.03	0.01	0.02	0.02	0.02	0.00	0.02	0.01	0.01	0.03	0.02	0.01	0.01	0.01
XM_024450483.1|RSPRY1|chr16|+	76.5	57239030	chr16:57238879-57240473	0.12	0.16	0.17	0.15	0.10	NA	0.05	0.07	NA	0.07	NA	0.10	0.02	0.05	0.04	0.07	0.09	0.05	0.07	0.08	0.10	0.08	0.09	0.08	0.00	0.00	0.02	0.10	0.15	NA	0.06	0.18	0.06	0.06	NA	0.12	0.12	0.15	0.12	0.09	NA	NA	0.07	NA	0.07	0.17	0.02	0.05	0.05	0.05	0.06	0.11	0.11	0.08	0.07	0.07	0.08	0.07	0.01	0.07	0.01	0.05	0.12	0.09	0.11	0.13	0.11
NM_001305164.2|RSPRY1|chr16|+	76.6	57239030	chr16:57238879-57240469	0.12	0.16	0.17	0.15	0.10	NA	0.05	0.07	NA	0.07	NA	0.10	0.02	0.05	0.04	0.07	0.09	0.05	0.07	0.08	0.10	0.08	0.09	0.08	0.00	0.00	0.02	0.10	0.15	NA	0.06	0.18	0.06	0.06	NA	0.12	0.12	0.15	0.12	0.09	NA	NA	0.07	NA	0.07	0.17	0.02	0.05	0.05	0.05	0.06	0.11	0.11	0.08	0.07	0.07	0.08	0.07	0.01	0.07	0.01	0.05	0.12	0.09	0.11	0.13	0.11
NM_016326.3|CKLF|chr16|+	34449.5	66566068	chr16:66565886-66566287	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001018159.2|NAE1|chr16|-	750759.2	66802967	chr16:66802878-66803118	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_016062.4|CIAO2B|chr16|-	363231.8	66932123	chr16:66932065-66932300	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_014187.4|TMEM208|chr16|+	27941.1	67229127	chr16:67228976-67229278	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001318391.2|UTP4|chr16|+	31635.0	69168973	chr16:69168821-69169021	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005256205.3|UTP4|chr16|+	31039.8	69168974	chr16:69168821-69169024	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_018975.4|TERF2IP|chr16|+	426.9	75656787	chr16:75656207-75657432	NA	NA	NA	NA	0.22	NA	0.35	NA	NA	0.33	NA	NA	0.09	NA	0.24	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.03	0.13	0.19	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	0.33	0.30	0.27	0.33	NA	0.29	0.17	0.27	NA	0.12	0.14	0.14	NA	NA	NA	0.17	NA	0.15
NM_004483.5|GCSH|chr16|-	49625.6	81082325	chr16:81081945-81082963	0.08	0.08	0.05	0.10	0.09	0.11	0.06	0.11	0.10	0.06	0.02	0.08	0.06	0.06	0.04	0.08	0.08	0.06	0.04	0.08	0.05	0.06	0.11	0.06	1.00	0.00	0.00	0.07	0.10	0.06	0.06	0.08	0.06	0.09	0.08	0.05	0.09	0.06	0.05	0.05	0.08	0.07	0.09	0.07	0.07	0.09	0.03	0.04	0.06	0.06	0.08	0.05	0.06	0.04	0.08	0.07	0.09	0.06	0.12	0.04	0.29	0.06	0.07	0.05	0.10	0.10	0.09
XM_017023137.1|GCSH|chr16|-	59254.2	81082325	chr16:81082104-81082981	0.04	0.05	0.04	0.06	0.06	0.06	0.05	0.09	0.06	0.04	0.02	0.07	0.06	0.03	0.03	0.07	0.05	0.03	0.03	0.04	0.05	0.04	0.09	0.06	NA	0.00	0.02	0.05	0.05	0.05	0.04	0.03	0.05	0.05	0.07	0.02	0.05	0.04	0.03	0.03	0.06	0.05	0.05	0.06	0.04	0.04	0.04	0.04	0.04	0.05	0.06	0.06	0.05	0.03	0.06	0.06	0.09	0.06	0.13	0.05	0.23	0.04	0.04	0.05	0.05	0.04	0.06
NM_001537.4|HSBP1|chr16|+	6294.0	83811792	chr16:83811421-83819737	0.03	0.02	0.02	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.04	0.02	0.03	0.02	0.03	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.08	0.03	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.04	0.05	0.04	0.03	0.03	0.04	0.04	0.05	0.05	0.05	0.05	0.02	0.03	0.04	0.03	0.03	0.02	0.02	0.03	0.04	0.03	0.03	0.07	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03
NM_001318788.2|COX4I1|chr16|+	2201018.1	85806944	chr16:85806760-85807002	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001318797.3|COX4I1|chr16|+	865081.9	85806988	chr16:85806738-85807068	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_024450156.1|COX4I1|chr16|+	2018094.4	85806889	chr16:85806738-85807002	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000485.3|APRT|chr16|-	94662.6	88809468	chr16:88809339-88809840	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.03	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	NA	0.01	0.01	0.01	0.01	0.00	0.01	0.01	NA	0.00	0.01	0.01	0.01	0.01
