Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_005250861.3|PABPC1|chr8|-	71293.4	100703208	chr8:100702916-100703359	0.94	1.00	0.82	0.73	0.45	0.52	0.53	0.53	0.56	0.48	0.62	0.68	0.84	0.91	0.95	0.60	0.55	0.57	0.61	0.55	0.60	0.58	0.74	0.56	0.29	0.42	1.00	0.46	0.64	0.47	0.46	0.51	0.48	0.90	0.97	0.87	0.63	0.54	0.69	0.86	0.82	0.58	0.47	0.74	0.50	0.70	0.98	1.00	0.82	0.51	0.60	0.58	0.54	0.50	0.51	0.64	0.56	0.52	0.49	0.44	0.69	0.46	0.42	0.39	0.46	0.40	0.44
NM_001267708.2|ZNF706|chr8|-	1552.0	101198932	chr8:101197052-101199239	0.00	0.00	0.01	0.00	NA	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.01	NA	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	NA	0.01	0.00	0.00	0.00	0.00
XM_024447172.1|ZNF706|chr8|-	4237.6	101198932	chr8:101198437-101199239	0.01	0.00	0.01	0.01	NA	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	NA	0.01	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	NA	NA	NA	0.01	0.01	NA	0.00	0.01	0.00	0.01	0.00	0.01	0.01	NA	0.01	NA	0.01	0.00	NA	0.01	NA	0.01	NA	0.00	NA	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	NA	NA	NA	NA	0.00	0.00	0.01	0.00	0.00
NM_138455.4|CTHRC1|chr8|+	480.5	103382614	chr8:103382458-103382989	0.13	0.14	0.16	0.24	0.15	0.12	0.13	0.14	0.09	0.10	0.08	0.15	0.07	NA	0.16	0.14	0.24	0.13	0.17	0.12	0.16	0.10	0.19	0.18	NA	NA	0.00	0.09	0.21	0.07	0.09	0.09	0.11	0.25	0.23	0.13	0.18	0.16	0.14	0.09	0.19	0.19	0.17	0.11	NA	0.09	NA	NA	NA	0.15	0.23	0.14	0.17	0.20	0.16	0.15	0.17	0.14	NA	NA	NA	0.11	0.07	0.07	0.11	0.10	0.08
NM_001568.3|EIF3E|chr8|-	31990.8	108201743	chr8:108201216-108201923	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_017013398.2|EIF3E|chr8|-	2882.5	108202966	chr8:108202613-108203117	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00
NM_001193557.2|ENY2|chr8|+	6486.5	109343665	chr8:109343405-109345954	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.01	0.02	NA	0.07	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.03	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.03	0.03	0.03	0.02	0.03	0.02
NM_014078.6|MRPL13|chr8|-	83834.8	120395844	chr8:120395437-120396125	0.00	0.00	NA	0.00	NA	NA	0.00	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00
NM_001278645.2|NDUFB9|chr8|+	1055333.5	124549926	chr8:124549761-124549979	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_052963.3|TOP1MT|chr8|-	16884.5	143309377	chr8:143309324-143309543	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.91	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_024447332.1|NAPRT|chr8|-	199.4	143574749	chr8:143574585-143574900	0.00	NA	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	NA	NA	NA	0.00	0.00	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00
NM_017570.5|OPLAH|chr8|-	2872.8	144051321	chr8:144051266-144051472	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001916.5|CYC1|chr8|+	50997.9	144097383	chr8:144097232-144097525	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017013102.1|CYC1|chr8|+	16064.2	144097185	chr8:144097034-144097525	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00
NM_015201.5|BOP1|chr8|-	18130.3	144262110	chr8:144262045-144262317	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001280557.2|SLC39A4|chr8|-	91087.7	144412515	chr8:144412414-144412666	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA
XM_017013384.2|ZNF517|chr8|+	58.7	144807115	chr8:144806964-144808810	NA	NA	NA	0.00	0.01	NA	0.01	NA	NA	0.01	NA	NA	0.02	0.02	0.02	0.01	0.02	0.01	0.03	0.01	NA	0.03	NA	0.02	0.00	NA	0.01	NA	0.03	NA	0.01	NA	0.02	NA	NA	NA	0.02	0.01	0.01	NA	NA	NA	NA	0.01	NA	0.02	0.01	0.01	0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.02	0.03	NA	0.01	0.01	NA	NA	NA
