Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NR_003271.1|SNORD3B-1|chr17|+	1621732.5	19062063	chr17:19061912-19062128	1.00	1.00	0.64	0.40	0.25	0.29	0.29	0.25	0.16	0.20	NA	0.62	0.22	0.22	0.30	0.18	0.22	0.16	0.31	0.31	0.16	0.25	1.00	0.21	0.04	0.02	0.07	1.00	1.00	0.98	0.28	0.47	0.32	1.00	0.54	0.65	0.20	0.29	0.39	0.18	0.90	0.91	0.16	1.00	0.21	0.77	0.58	0.24	0.32	0.15	0.06	0.06	0.06	0.19	0.33	0.16	0.13	0.22	0.01	0.01	0.03	0.20	0.57	0.50	1.00	1.00	1.00
NR_003924.1|SNORD3B-2|chr17|-	5011232.9	19063985	chr17:19063920-19064136	0.70	0.90	0.47	0.24	0.14	0.16	0.18	0.13	0.09	0.12	0.30	0.36	0.13	0.14	0.17	0.11	0.14	0.11	0.18	0.17	0.09	0.14	0.91	0.14	0.02	0.02	0.04	0.94	1.00	0.62	0.16	0.27	0.18	0.70	0.29	0.40	0.13	0.16	0.26	0.11	0.48	0.63	0.08	0.90	0.13	0.47	0.37	0.14	0.20	0.08	0.04	0.04	0.03	0.10	0.20	0.09	0.08	0.13	0.01	0.00	0.02	0.12	0.34	0.32	1.00	0.79	0.93
NR_006880.1|SNORD3A|chr17|+	1538118.2	19188167	chr17:19188016-19188232	1.00	1.00	0.62	0.45	0.33	0.30	0.34	0.32	0.20	0.23	NA	0.70	0.29	0.27	0.35	0.21	0.27	0.23	0.38	0.40	0.19	0.26	0.97	0.29	0.04	0.03	0.08	1.00	1.00	0.96	0.34	0.55	0.35	1.00	0.65	0.71	0.24	0.35	0.42	0.23	0.86	1.00	0.18	1.00	0.26	0.78	0.63	0.28	0.37	0.16	0.08	0.07	0.07	0.21	0.37	0.18	0.17	0.27	0.02	0.01	0.04	0.26	0.59	0.54	1.00	1.00	1.00
NR_006881.1|SNORD3C|chr17|-	4856897.1	19190094	chr17:19190029-19190245	0.38	0.28	0.08	0.11	0.03	0.08	0.04	0.03	0.04	0.04	0.19	0.18	0.04	0.03	0.04	0.04	0.04	0.06	0.08	0.07	0.04	0.08	0.25	0.06	0.01	0.00	0.01	0.42	0.45	0.32	0.06	0.11	0.07	0.30	0.17	0.22	0.03	0.05	0.14	0.06	0.34	0.11	0.03	0.26	0.04	0.08	0.06	0.05	0.02	0.01	0.02	0.01	0.02	0.04	0.09	0.04	0.04	0.05	0.00	0.00	0.01	0.04	0.10	0.14	0.50	0.33	0.47
NM_002815.4|PSMD11|chr17|+	7857.0	32481023	chr17:32480753-32483319	0.03	0.03	0.03	0.03	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	NA	0.03	0.03	0.03	0.02	0.03	0.02	0.02	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.01	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02
NM_032965.6|CCL15|chr17|-	11437.8	35997709	chr17:35997582-35997860	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00
NR_036750.2|NPEPPSP1|chr17|-	6937.1	38195788	chr17:38195740-38195940	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000978.4|RPL23|chr17|-	6713188.3	38850063	chr17:38847860-38850214	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_000981.4|RPL19|chr17|+	7301024.1	39204682	chr17:39204525-39204732	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001330200.1|RPL19|chr17|+	7530327.1	39204680	chr17:39204525-39204730	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011525541.2|CDC6|chr17|+	251.6	40302063	chr17:40301912-40302919	0.10	0.18	0.17	NA	NA	NA	NA	0.10	NA	0.09	0.07	0.16	0.22	0.23	0.12	0.17	0.19	0.13	0.19	0.05	0.11	0.12	0.14	0.11	0.00	NA	NA	0.09	0.15	0.07	0.10	0.11	0.08	0.33	NA	0.18	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	0.34	0.22	NA	NA	0.11	NA	NA	0.12	NA	NA	NA	NA	0.25	0.12	0.07	0.12	0.05	0.09	0.13	0.09
NM_001254.4|CDC6|chr17|+	2574.7	40302919	chr17:40301912-40304657	0.02	0.01	0.02	NA	NA	NA	NA	0.00	NA	0.02	0.03	0.00	0.03	0.07	0.04	0.03	0.00	0.01	0.01	0.01	0.03	0.01	0.01	0.02	0.00	NA	NA	0.01	0.02	0.00	0.01	0.01	0.01	0.02	NA	0.03	NA	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	0.03	0.05	NA	NA	0.02	NA	NA	0.02	NA	NA	NA	NA	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.00
NM_001379366.1|KRT10|chr17|-	162702.1	40818331	chr17:40818117-40818482	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.81	0.88	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002276.5|KRT19|chr17|-	116206.1	41523846	chr17:41523617-41523997	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA
NM_005801.4|EIF1|chr17|+	188984.7	41691000	chr17:41690782-41692668	0.06	0.05	0.06	0.04	0.04	0.05	0.05	0.05	0.04	0.04	0.05	0.05	0.06	0.08	0.09	0.06	0.06	0.06	0.04	0.04	0.03	0.05	0.06	0.06	0.09	0.04	0.03	0.07	0.08	0.05	0.04	0.03	0.04	0.05	0.07	0.07	0.05	0.05	0.04	0.02	0.02	0.04	0.04	0.03	0.03	0.05	0.09	0.08	0.09	0.06	0.06	0.06	0.04	0.04	0.04	0.05	0.06	0.06	0.07	0.09	0.10	0.04	0.04	0.03	0.07	0.07	0.06
NM_001261434.2|AARSD1|chr17|-	5199.2	42950575	chr17:42950526-42950728	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017023989.1|HDAC5|chr17|-	466.1	44078264	chr17:44076753-44078415	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_002087.4|GRN|chr17|+	31059.4	44352812	chr17:44352661-44353106	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA
NM_144609.3|CCDC43|chr17|-	42.0	44678892	chr17:44677440-44679043	NA	NA	NA	NA	0.02	NA	0.01	NA	NA	0.01	NA	NA	NA	NA	NA	0.03	0.02	0.01	NA	0.00	0.02	0.02	0.01	NA	NA	NA	0.00	0.01	0.04	0.03	0.01	0.02	0.01	0.01	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	0.01	NA	NA	NA	NA	0.02	0.06	NA	NA	NA	0.03	0.01	0.01	0.00	NA	0.03	NA	0.04	0.02	0.01	0.03	0.02	0.01
XM_017025286.1|SCRN2|chr17|-	5715.0	47837851	chr17:47837719-47838002	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00
NM_001002027.2|ATP5MC1|chr17|+	3521538.0	48895819	chr17:48895655-48895871	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001317194.2|SNF8|chr17|-	8698.3	48930370	chr17:48929316-48930612	0.03	0.04	0.03	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.04	0.02	0.01	0.01	0.01	0.03	0.03	0.03	0.03	0.04	0.02	0.02	0.04	0.02	0.00	0.07	0.02	0.04	0.04	0.03	0.04	0.04	0.03	0.03	0.02	0.04	0.02	0.03	0.02	0.05	0.03	0.02	0.03	0.02	0.03	0.02	0.01	0.01	0.01	0.02	0.02	0.03	0.02	0.04	0.03	0.02	0.03	0.03	0.01	0.01	0.01	0.02	0.03	0.04	0.03	0.03	0.03
XM_017024075.2|SNF8|chr17|-	83810.5	48930461	chr17:48930369-48930612	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_005827.4|SLC35B1|chr17|-	7878.6	49701292	chr17:49700943-49701510	0.03	0.02	0.02	0.03	0.03	0.02	0.04	0.04	0.02	0.03	0.02	0.05	0.04	0.06	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.00	0.01	NA	0.02	0.03	0.01	0.02	0.02	0.03	0.03	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.02	0.03	0.04	0.05	0.03	0.05	0.03	0.02	0.03	0.01	0.02	0.03	0.03	0.02	0.07	0.05	0.07	0.03	0.03	0.03	0.03	0.02	0.03
NM_198175.1|NME1|chr17|+	235354.9	51161879	chr17:51161728-51162089	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000269.3|NME1|chr17|+	138169.9	51162038	chr17:51161728-51162168	0.09	0.09	0.09	0.11	0.08	0.09	0.10	0.09	0.06	0.05	0.07	0.07	0.07	0.08	0.07	0.08	0.11	0.08	0.11	0.12	0.11	0.12	0.09	0.08	0.00	0.01	NA	0.11	0.10	0.11	0.09	0.10	0.12	0.09	0.08	0.11	0.10	0.07	0.07	0.12	0.07	0.08	0.09	0.09	0.08	0.06	0.06	0.09	0.09	0.07	0.09	0.08	0.08	0.07	0.08	0.08	0.13	0.10	0.08	0.09	0.09	0.08	0.11	0.12	0.08	0.12	0.11
NM_001018136.3|NME1-NME2|chr17|+	34453471.6	51171638	chr17:51171487-51171744	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003488.4|AKAP1|chr17|+	2793.4	57120570	chr17:57120250-57121344	0.32	0.34	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	0.23	0.31	0.42	0.22	NA	NA	0.27	NA	NA	NA	NA	0.24	0.22	0.30	NA	NA	0.23	NA	0.34	0.27	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.38	0.34	0.22	NA	NA	0.26	NA	NA	NA	0.21	NA	0.19	0.27	0.20	NA	0.21	0.24	0.25	NA	0.29
XM_017025190.2|AKAP1|chr17|+	2768.5	57120570	chr17:57120250-57121335	0.31	0.33	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	0.22	0.30	0.41	0.21	NA	NA	0.26	NA	NA	NA	NA	0.24	0.22	0.29	NA	NA	0.22	NA	0.32	0.25	NA	0.30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.38	0.33	0.21	NA	NA	0.25	NA	NA	NA	0.20	NA	0.19	0.26	0.19	NA	0.20	0.23	0.24	NA	0.27
NM_002266.4|KPNA2|chr17|+	185808.8	68046655	chr17:68046504-68046854	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_006356.3|ATP5PD|chr17|-	252011.9	75038912	chr17:75038863-75039063	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001288610.1|JPT1|chr17|-	69555.4	75135985	chr17:75135243-75136250	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	NA	0.00	NA	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	NA	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	NA	0.01	0.01	0.00	0.00	0.01	0.01	NA	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.00	NA	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00
XM_024450779.1|JPT1|chr17|-	69902.9	75135985	chr17:75135248-75136250	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	NA	0.00	NA	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	NA	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	NA	0.01	0.01	0.00	0.00	0.01	0.01	NA	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.00	NA	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00
XM_017024630.1|LLGL2|chr17|+	103623.7	75575022	chr17:75574871-75575209	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017024627.1|LLGL2|chr17|+	109236.9	75575025	chr17:75574874-75575209	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_005324.5|H3-3B|chr17|-	2062207.0	75777458	chr17:75776434-75778723	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	NA	0.00	0.01	NA	0.01	NA	NA	NA	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.01	0.01	NA	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.00	0.01	0.01	0.01	NA	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01
XM_024450673.1|EXOC7|chr17|-	354.8	76083576	chr17:76082806-76083750	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	NA	0.00	0.02	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.02	0.01	0.02	0.00	NA	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.02	0.01	0.00	0.00	0.01	NA	0.01	0.01	0.00	0.01	NA	0.01	0.00	0.00	0.00	0.00	0.02	0.00	0.01
XR_002958054.1|SRSF2|chr17|-	23880.2	76734411	chr17:76734115-76734562	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.60	0.50	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.45	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.55	0.60	0.56	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.84	0.60	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_014740.4|EIF4A3|chr17|-	229065.1	80135257	chr17:80134369-80135506	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_011525522.2|EIF4A3|chr17|-	3059627.6	80135355	chr17:80135255-80135506	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
