Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_006715686.2|GARS1|chr7|+	9017.5	30633893	chr7:30633735-30634029	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.33	0.75	0.25	1.00	1.00	0.97	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.97	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.76	1.00	1.00	0.79	0.79	0.63	1.00	1.00	1.00	1.00	1.00	1.00
NM_012322.3|LSM5|chr7|-	7002.6	32487035	chr7:32485338-32487293	0.02	0.02	0.02	0.01	0.01	0.02	0.02	0.03	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	NA	0.01	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.04	0.02	0.02	0.02	0.02	0.02	0.02
NR_003500.1|RP9P|chr7|-	55.6	32917391	chr7:32916815-32917542	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	NA	0.03	NA	NA	NA	NA	NA	0.02	0.01	0.00	0.00	0.00	NA	0.03	0.02	0.00	0.01	0.02	0.00	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.04	NA	NA	NA	NA	NA	0.09	0.01	0.04	NA	0.00	0.00	0.00	0.04	0.01
NM_203288.2|RP9|chr7|-	126.9	33095281	chr7:33094797-33095432	0.16	0.18	NA	0.16	NA	0.13	0.17	0.11	NA	0.12	NA	0.17	0.29	NA	NA	0.14	0.14	0.16	0.10	0.13	NA	0.16	0.09	0.21	NA	0.02	NA	0.06	0.14	0.07	0.06	0.10	0.09	0.11	0.25	0.15	0.13	0.08	0.09	NA	0.18	NA	NA	0.12	0.10	0.10	NA	NA	NA	0.25	0.14	0.15	0.09	0.10	0.20	0.09	0.13	0.10	0.18	0.13	0.02	0.05	0.15	0.08	0.07	0.11	0.11
XM_011515468.3|RP9|chr7|-	126.6	33095281	chr7:33094801-33095432	0.16	0.17	NA	0.15	NA	0.13	0.16	0.11	NA	0.12	NA	0.16	0.28	NA	NA	0.14	0.14	0.16	0.09	0.12	NA	0.16	0.09	0.20	NA	0.02	NA	0.06	0.14	0.07	0.06	0.09	0.09	0.10	0.25	0.14	0.13	0.08	0.09	NA	0.17	NA	NA	0.12	0.10	0.10	NA	NA	NA	0.24	0.14	0.15	0.09	0.10	0.20	0.09	0.12	0.10	0.18	0.13	0.02	0.04	0.15	0.08	0.07	0.10	0.11
NM_005402.4|RALA|chr7|+	170.7	39706306	chr7:39706123-39708120	0.01	0.02	0.01	0.02	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.03	0.03	0.05	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.13	NA	NA	0.01	0.02	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	NA	0.02	0.01	0.01	0.00	0.00	0.01	0.02	0.04	0.05	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.06	0.04	0.01	0.02	0.01	0.02	0.01	0.01
XM_011515466.1|RALA|chr7|+	170.4	39706306	chr7:39706123-39708124	0.01	0.02	0.01	0.02	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.03	0.03	0.05	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.13	NA	NA	0.01	0.02	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	NA	0.02	0.01	0.01	0.00	0.00	0.01	0.02	0.04	0.05	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.06	0.04	0.01	0.02	0.01	0.02	0.01	0.01
NM_002787.5|PSMA2|chr7|-	9511.7	42917411	chr7:42916861-42917690	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.02	NA	0.01	0.02	0.01	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.02	NA	NA	NA	0.01	0.02	0.01	0.02	0.01	0.01	0.03	0.01	0.02	0.02	0.01	0.01	0.03	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02
NM_001256879.2|POLD2|chr7|-	208886.7	44114794	chr7:44114680-44114945	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
XM_024446802.1|POLD2|chr7|-	207176.6	44114794	chr7:44114687-44114945	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
XR_002956460.1|PPIA|chr7|+	5471131.3	44801438	chr7:44801287-44801642	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_021130.5|PPIA|chr7|+	1723159.1	44801633	chr7:44801287-44803117	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_012412.5|H2AZ2|chr7|-	75041.4	44834227	chr7:44831978-44834562	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_004749.4|TBRG4|chr7|-	24438.1	45100275	chr7:45100100-45100426	NA	NA	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00
NM_001009186.2|CCT6A|chr7|+	35087.6	56063401	chr7:56063013-56063989	0.12	0.19	0.18	0.15	0.17	NA	0.15	NA	NA	0.14	NA	0.11	NA	0.21	NA	0.14	0.13	0.11	0.17	NA	0.17	0.13	NA	0.16	0.22	0.27	NA	0.13	0.13	NA	NA	NA	0.16	0.15	0.12	NA	NA	NA	NA	NA	0.17	NA	0.11	0.12	NA	0.13	0.29	0.26	0.21	0.17	0.16	0.16	0.16	NA	0.18	0.15	0.11	0.13	0.28	0.41	NA	NA	NA	0.12	0.14	NA	0.13
NM_001320327.2|CHCHD2|chr7|-	84824130.5	56101710	chr7:56101573-56101861	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000048.4|ASL|chr7|+	701.2	66092953	chr7:66092768-66093576	0.09	0.04	0.09	0.08	0.07	0.14	0.07	0.13	0.10	0.08	0.08	0.08	0.06	0.11	0.07	0.06	0.04	0.08	0.07	0.10	0.05	0.07	0.08	0.05	0.14	NA	0.09	0.06	0.07	0.11	0.08	0.14	0.07	0.03	0.10	0.04	0.06	0.11	0.06	0.05	0.07	0.12	0.09	0.07	0.16	0.04	0.09	0.09	0.15	0.07	0.04	0.03	0.07	0.08	0.06	0.10	0.11	0.12	0.18	0.24	0.09	0.08	0.05	0.12	0.09	0.07	0.12
NM_001382525.2|SPDYE8|chr7|-	64.1	73021049	chr7:73019719-73021200	0.03	0.00	0.02	0.05	0.00	0.06	0.03	0.00	NA	0.11	NA	NA	0.00	NA	NA	0.07	0.06	0.01	0.12	NA	0.09	0.03	0.01	0.02	NA	NA	0.15	0.00	0.01	0.01	0.01	0.02	0.01	0.00	NA	0.04	0.02	0.02	0.06	0.01	0.02	0.01	0.00	0.02	0.03	0.02	NA	NA	NA	0.05	0.02	0.05	0.05	NA	0.01	0.03	0.06	0.04	NA	NA	NA	0.05	0.02	0.05	0.01	NA	0.00
NM_001351349.3|SPDYE11|chr7|-	64.2	73049192	chr7:73047862-73049343	0.03	0.00	0.02	0.05	0.00	0.06	0.03	0.00	NA	0.11	NA	NA	0.00	NA	NA	0.06	0.06	0.01	0.10	NA	0.09	0.03	0.01	0.02	NA	NA	0.15	0.00	0.01	0.01	0.01	0.01	0.01	0.00	NA	0.04	0.02	0.02	0.05	0.01	0.02	0.01	0.00	0.01	0.03	0.02	NA	NA	0.00	0.04	0.02	0.04	0.05	NA	0.01	0.03	0.06	0.03	0.20	NA	NA	0.05	0.02	0.04	0.01	NA	0.00
NM_001382554.3|SPDYE9|chr7|-	66.4	73077302	chr7:73075972-73077453	0.02	0.00	0.02	0.04	0.00	0.05	0.03	0.00	NA	0.11	NA	NA	0.00	NA	NA	0.05	0.06	0.00	0.09	NA	0.08	0.02	0.00	0.02	NA	NA	0.15	0.00	0.01	0.01	0.01	0.01	0.01	0.00	NA	0.04	0.02	0.02	0.05	0.00	0.02	0.01	0.00	0.01	0.03	0.02	NA	NA	0.00	0.04	0.02	0.04	0.05	NA	0.01	0.03	0.05	0.03	0.19	NA	NA	0.04	0.02	0.04	0.01	NA	0.00
NR_003580.2|GTF2IP4|chr7|+	6372.3	73206664	chr7:73206152-73207296	NA	0.35	0.28	0.26	NA	0.25	0.25	NA	NA	0.27	NA	NA	0.38	0.31	0.38	0.22	0.22	0.29	0.27	NA	0.23	0.26	NA	0.25	NA	NA	NA	0.22	0.19	0.19	0.22	0.22	0.22	0.30	NA	0.31	0.27	0.30	0.29	NA	NA	NA	0.25	0.30	NA	0.26	0.42	0.32	NA	0.24	0.27	0.25	0.26	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	0.26	0.18	NA	0.27
NM_148956.4|NSUN5|chr7|-	33758.3	73303167	chr7:73302516-73303529	0.03	0.04	0.03	NA	NA	NA	0.03	NA	NA	NA	NA	0.03	0.04	0.04	0.04	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	0.03	0.03	NA	NA	NA	0.03	0.03	NA	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.05	0.05	0.05	0.03	NA	NA	NA	NA	NA	0.04	NA	NA	0.08	NA	0.06	NA	NA	NA	0.03	0.03	0.03
NM_001168347.3|NSUN5|chr7|-	33701.4	73303167	chr7:73302516-73303524	0.03	0.04	0.03	NA	NA	NA	0.03	NA	NA	NA	NA	0.03	0.04	0.04	0.04	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	0.03	0.03	NA	NA	NA	0.03	0.03	NA	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.05	0.05	0.05	0.02	NA	NA	NA	NA	NA	0.04	NA	NA	0.08	NA	0.06	NA	NA	NA	0.03	0.03	0.02
XR_242255.5|NSUN5|chr7|-	64966.3	73303378	chr7:73303222-73303529	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00
NM_001382495.2|SPDYE14|chr7|+	49.0	75316099	chr7:75315948-75317416	0.02	0.00	0.03	NA	0.00	NA	0.03	0.00	NA	0.08	NA	NA	0.00	NA	NA	0.05	0.05	0.00	0.10	NA	0.06	0.02	0.00	0.01	NA	NA	0.19	0.00	0.01	0.01	0.00	0.01	0.01	0.00	NA	0.05	0.01	0.02	NA	0.00	0.01	0.01	0.00	0.01	0.02	0.02	NA	NA	NA	0.04	0.02	0.05	0.06	NA	0.01	0.03	0.07	0.03	NA	NA	NA	NA	0.02	0.03	0.00	NA	0.00
NM_001382563.2|SPDYE13|chr7|+	49.0	75288171	chr7:75288020-75289501	0.02	0.00	0.03	NA	0.00	NA	0.03	0.00	NA	0.08	NA	NA	0.00	NA	NA	0.04	0.04	0.00	0.10	NA	0.06	0.02	0.00	0.02	NA	NA	0.19	0.00	0.01	0.01	0.00	0.01	0.01	0.00	NA	0.05	0.01	0.02	NA	0.00	0.01	0.01	0.00	0.01	0.02	0.02	NA	NA	0.00	0.04	0.02	0.05	0.06	NA	0.01	0.03	0.06	0.03	NA	NA	NA	NA	0.02	0.03	0.00	NA	0.00
NM_001394940.1|SPDYE14|chr7|+	48.6	75316099	chr7:75315948-75317429	0.02	0.00	0.03	NA	0.00	NA	0.03	0.00	NA	0.08	NA	NA	0.00	NA	NA	0.05	0.05	0.00	0.10	NA	0.06	0.02	0.00	0.01	NA	NA	0.19	0.00	0.01	0.01	0.00	0.01	0.01	0.00	NA	0.05	0.01	0.02	NA	0.00	0.01	0.01	0.00	0.01	0.02	0.02	NA	NA	NA	0.04	0.02	0.05	0.06	NA	0.01	0.03	0.07	0.03	NA	NA	NA	NA	0.02	0.03	0.00	NA	0.00
NM_001395413.1|POR|chr7|+	33379.4	75986661	chr7:75986337-75986831	NA	0.58	NA	0.31	0.30	NA	0.28	0.47	NA	0.31	NA	0.38	0.81	0.51	0.56	0.42	0.46	0.37	0.41	0.57	0.47	0.46	NA	0.36	0.51	NA	1.00	0.64	0.58	NA	NA	NA	NA	0.31	0.47	0.66	0.35	0.41	0.45	NA	NA	0.47	0.39	0.43	0.43	0.33	0.61	0.41	0.52	0.24	0.32	NA	0.33	NA	0.48	NA	0.32	NA	0.47	0.47	0.75	NA	NA	NA	NA	NA	NA
NM_001363462.2|TMEM120A|chr7|-	540430.4	75986984	chr7:75986855-75987285	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.00	0.01	0.00	0.01	NA	NA	NA	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.00	0.00	0.01	NA	0.01	0.01	0.00	NA	0.01
NM_001317803.2|TMEM120A|chr7|-	506221.8	75986985	chr7:75986855-75987223	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.01	NA	NA	NA	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	NA	0.02
XM_024446953.1|TMEM120A|chr7|-	932797.4	75987134	chr7:75986984-75987285	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_001282404.2|MDH2|chr7|+	42369.3	76066610	chr7:76066279-76067508	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NR_052016.2|GATAD1|chr7|+	676.8	92457513	chr7:92457362-92460075	NA	NA	NA	0.48	0.58	0.37	0.32	0.53	NA	0.31	NA	NA	0.14	0.13	0.12	0.38	0.69	0.41	0.40	0.27	0.29	0.59	NA	0.36	NA	0.23	0.13	0.53	0.47	0.28	0.50	0.23	0.27	0.74	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.11	0.10	0.11	0.26	0.36	0.25	0.77	0.42	0.45	0.38	0.60	0.39	0.17	0.16	0.18	0.25	0.41	0.38	0.46	0.53	0.67
NM_001184962.2|PEG10|chr7|+	15892.6	94663485	chr7:94663334-94669695	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.03	0.04	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.05	0.40	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.03	0.03	0.03	0.01	0.02	0.02	0.01	0.02	0.01	0.01	0.02	0.02	0.04	0.04	0.03	0.01	0.01	0.01	0.01	0.01	0.01
NM_006304.2|SEM1|chr7|-	546915.8	96688812	chr7:96688762-96688966	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_015379.5|BRI3|chr7|+	171585.3	98291262	chr7:98291111-98291545	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00
NM_182776.3|MCM7|chr7|-	125188.1	100092982	chr7:100092728-100093133	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005250348.3|MCM7|chr7|-	96860.2	100092982	chr7:100092778-100093133	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_145030.4|PPP1R35|chr7|-	24311.4	100435382	chr7:100435282-100435533	NA	NA	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00
NM_002593.4|PCOLCE|chr7|+	9684.9	100608117	chr7:100607937-100608175	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA
NM_001386459.1|SERPINE1|chr7|+	30134.2	101138303	chr7:101138008-101139247	0.00	0.00	0.00	NA	NA	NA	0.00	NA	NA	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	NA	0.00	0.00	NA	NA	NA	NA	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	0.01	NA	NA	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.00
