Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_011522094.2|WDR61|chr15|-	3700.4	78283370	chr15:78283233-78283521	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	0.95	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001303247.2|WDR61|chr15|-	3655.8	78283370	chr15:78283235-78283521	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	0.94	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001102667.2|PSMA4|chr15|+	47169.4	78548941	chr15:78548790-78549262	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.34	0.47	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001102668.3|PSMA4|chr15|+	6187.1	78549204	chr15:78548790-78552417	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00
XR_002957697.1|LOC112268143|chr15|-	534.1	78756331	chr15:78755964-78756482	0.16	0.04	0.00	0.06	0.06	0.08	0.04	0.02	0.09	0.14	0.02	0.04	0.04	0.06	0.05	0.06	0.08	0.02	0.10	0.04	0.07	0.05	0.01	0.07	0.14	0.00	0.00	0.03	0.02	0.00	0.02	0.04	0.02	0.11	0.04	0.00	0.12	0.09	0.06	0.10	0.03	0.10	0.04	0.10	0.04	0.02	0.01	0.06	0.02	0.05	0.15	0.10	0.08	NA	0.00	0.05	0.08	0.08	0.01	0.06	0.03	0.02	0.04	0.03	0.05	0.07	0.03
NM_001265603.2|MORF4L1|chr15|+	1057030.1	78897733	chr15:78896983-78898139	NA	0.01	0.01	0.01	0.01	NA	0.01	0.01	NA	NA	NA	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	NA	NA	NA	0.01	0.01	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_001374380.1|FAH|chr15|+	2953.5	80186349	chr15:80186130-80186949	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.08	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.00	0.00	0.02	0.01	0.00	0.01	0.01	0.01	0.01	0.01
NM_000137.4|FAH|chr15|+	26535.7	80186296	chr15:80186130-80186349	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_015154.3|MESD|chr15|-	3392.4	80978196	chr15:80975752-80979477	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_031452.4|RAMAC|chr15|+	530.6	82990385	chr15:82989881-82990561	NA	0.03	NA	0.09	0.02	0.02	0.05	NA	0.12	0.10	NA	0.05	0.08	0.04	0.09	0.06	0.12	0.14	0.05	0.02	0.06	0.17	NA	0.08	NA	NA	NA	0.08	0.07	0.09	0.02	0.05	NA	0.09	NA	0.05	0.04	NA	0.08	0.01	NA	0.09	NA	0.03	0.02	0.03	0.05	0.03	0.01	0.07	0.03	0.02	0.08	NA	NA	0.04	0.09	NA	0.09	0.00	NA	0.02	0.01	0.02	0.02	NA	0.02
NM_021077.4|NMB|chr15|-	5570.2	84655258	chr15:84655132-84655409	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00
NM_205858.2|NMB|chr15|-	5510.2	84655253	chr15:84655132-84655404	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00
NM_001277764.2|CIB1|chr15|-	6870.4	90230249	chr15:90229975-90230505	0.01	0.01	NA	0.01	NA	0.01	0.01	NA	NA	0.01	NA	0.01	0.01	0.01	0.01	0.02	NA	NA	0.01	NA	NA	0.01	NA	NA	0.01	NA	NA	0.01	0.01	0.02	0.01	0.01	0.01	0.01	NA	0.01	NA	NA	0.01	NA	0.02	0.01	NA	0.01	0.01	0.01	0.02	NA	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	NA	NA	NA	NA	0.01	0.01	0.01	0.02	0.01
NR_102427.1|CIB1|chr15|-	19638.8	90230354	chr15:90230245-90230505	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00
NM_003090.4|SNRPA1|chr15|-	35853.1	101281631	chr15:101281510-101281782	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
