Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001300795.2|UBE2D3|chr4|-	28094.0	102795970	chr4:102794383-102797460	0.02	0.02	0.02	0.03	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.03	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.02	0.02	0.02	0.03	NA	NA	0.01	0.02	0.02	0.03	0.02	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.02	0.02	0.01	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.02
XM_017008584.2|UBE2D3|chr4|-	36523.2	102795970	chr4:102795093-102797460	0.05	0.04	0.04	0.08	0.03	0.03	0.05	0.05	0.06	0.04	0.02	0.04	0.06	0.05	0.05	0.05	0.05	0.06	0.06	0.05	0.04	0.04	0.04	0.07	NA	NA	0.02	0.05	0.05	0.07	0.05	0.05	0.07	0.05	0.03	0.06	0.04	0.05	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.05	0.06	0.04	0.07	0.04	0.05	0.04	0.06	0.07	0.07	0.04	0.05	0.04	0.03	NA	0.04	0.05	0.04	0.04	0.05	0.05	0.04
XM_024454202.1|UBE2D3|chr4|-	35496.3	102797309	chr4:102795688-102797460	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	0.98	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001142415.2|AIMP1|chr4|+	926.2	106347767	chr4:106347526-106349456	NA	0.06	NA	0.05	0.05	0.04	0.04	0.05	NA	0.05	NA	0.07	NA	NA	NA	0.04	0.05	0.04	0.05	0.05	0.07	0.05	NA	0.05	NA	NA	NA	0.06	0.05	0.04	0.05	0.05	0.06	0.06	NA	NA	0.04	0.05	0.05	NA	0.05	0.04	NA	0.03	NA	0.04	NA	NA	NA	0.06	0.05	0.04	0.05	NA	0.04	0.04	0.05	0.05	NA	NA	NA	0.05	0.04	0.04	0.07	0.06	0.04
XM_017008836.2|AIMP1|chr4|+	1649.9	106347767	chr4:106347526-106348492	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	NA	NA	NA	0.01	0.01	0.01	0.02	0.01	0.02	0.01	NA	0.02	NA	NA	NA	0.00	0.01	0.01	0.01	0.01	0.02	0.01	NA	NA	0.02	0.01	0.02	NA	0.01	0.01	NA	0.01	NA	0.01	NA	NA	NA	0.02	0.01	0.01	0.01	NA	0.01	0.00	0.02	0.01	NA	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01
NM_001319236.2|RPL34|chr4|+	19881908.2	108625279	chr4:108625128-108625370	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001318057.2|CFI|chr4|-	359883.9	109740959	chr4:109740695-109741110	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA
NM_032993.2|GAR1|chr4|+	17656.7	109824569	chr4:109824418-109824737	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	0.69	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NR_146093.1|MIR302CHG|chr4|-	91.7	112646817	chr4:112646720-112646968	NA	NA	NA	NA	0.07	0.27	0.12	0.11	NA	0.28	NA	0.13	0.23	NA	NA	0.17	0.11	0.07	0.11	0.20	0.15	0.17	0.25	NA	NA	0.15	NA	0.27	0.06	NA	0.14	NA	0.18	0.19	NA	NA	0.05	0.25	0.38	0.08	0.04	0.10	0.22	0.27	NA	0.17	0.26	NA	0.11	0.12	NA	0.11	0.21	0.20	0.10	0.23	NA	0.16	0.14	0.19	0.83	0.06	NA	0.08	0.06	0.11	0.22
NM_001001701.4|C4orf3|chr4|-	19003.6	119298490	chr4:119296419-119298779	0.07	0.06	0.06	0.10	0.09	0.10	0.09	0.11	0.10	0.10	0.08	0.11	0.10	0.04	0.06	0.10	0.10	0.09	0.08	0.08	0.07	0.11	0.10	0.09	0.03	0.05	NA	0.07	0.07	0.07	0.08	0.08	0.08	0.06	0.10	0.10	0.11	0.12	0.13	0.09	0.11	0.10	0.09	0.13	0.14	0.11	0.12	0.05	0.06	0.11	0.11	0.11	0.08	0.07	0.07	0.10	0.09	0.11	0.15	0.06	0.07	0.08	0.07	0.08	0.08	0.08	0.08
NM_001204368.2|MGST2|chr4|+	5450694.9	139704167	chr4:139704016-139704243	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_006714221.2|MGST2|chr4|+	5150690.0	139704196	chr4:139704016-139704253	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001267699.2|RPS3A|chr4|+	1102.7	151103079	chr4:151102871-151104198	0.01	0.01	0.01	0.01	NA	0.00	0.01	0.01	0.02	0.01	NA	0.01	NA	0.04	0.04	0.01	0.01	0.01	0.01	0.02	0.00	0.02	0.03	0.00	0.09	NA	NA	0.04	0.04	0.10	0.05	0.05	0.04	0.01	0.00	0.01	0.00	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.05	0.06	0.01	0.01	0.01	0.02	0.01	0.01	0.00	0.00	0.01	0.07	0.06	NA	NA	NA	0.07	0.03	0.13	0.07
NM_001184741.1|FGB|chr4|+	413164.9	154571084	chr4:154570419-154572763	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001382759.1|FGB|chr4|+	405585.9	154571084	chr4:154570419-154572807	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001382760.1|FGB|chr4|+	253153.4	154570768	chr4:154570617-154572807	0.08	0.05	0.06	0.06	0.06	0.06	0.07	0.08	0.08	0.06	0.06	0.06	0.08	0.07	0.10	0.06	0.06	0.06	0.05	0.05	0.05	0.06	0.06	0.06	0.02	0.04	0.02	0.05	0.06	0.06	0.05	0.06	0.05	0.05	0.04	0.05	0.06	0.06	0.06	0.06	0.07	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.08	0.05	0.05	0.06	0.05	0.05	0.04	0.05	0.05	0.06	0.06	0.06	0.07	0.05	0.05	0.06	0.05	0.05	0.05
NM_001382761.1|FGB|chr4|+	341913.2	154570752	chr4:154570509-154572807	0.11	0.07	0.09	0.09	0.09	0.08	0.10	0.10	0.11	0.09	0.07	0.09	0.10	0.09	0.13	0.09	0.08	0.08	0.08	0.08	0.08	0.09	0.09	0.09	0.02	0.05	0.04	0.07	0.08	0.09	0.08	0.09	0.08	0.07	0.06	0.08	0.08	0.08	0.09	0.09	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.08	0.10	0.07	0.08	0.08	0.07	0.07	0.06	0.08	0.08	0.08	0.07	0.08	0.09	0.07	0.07	0.08	0.07	0.07	0.08
NM_000509.6|FGG|chr4|-	12154467.4	154604189	chr4:154604136-154604354	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_021870.3|FGG|chr4|-	42708.6	154604896	chr4:154604171-154605066	0.24	0.31	0.29	0.26	0.27	0.28	0.39	0.36	0.45	0.28	0.26	0.27	NA	0.13	0.20	0.30	0.34	0.25	0.30	0.34	0.31	0.27	0.44	0.31	0.08	0.24	NA	0.50	0.45	0.65	0.42	0.46	0.36	0.19	0.50	0.27	0.25	0.32	0.31	0.30	0.36	0.32	0.35	0.24	0.31	0.28	0.16	0.17	0.16	0.24	0.30	0.27	0.27	0.37	0.30	0.23	0.30	0.28	0.13	0.14	0.15	0.28	0.26	0.46	0.32	0.52	0.38
NM_021928.4|SPCS3|chr4|+	42.5	176328351	chr4:176328198-176332245	0.04	0.05	0.04	0.04	0.04	0.06	0.05	0.06	0.04	0.03	NA	0.05	0.06	0.07	NA	0.04	0.02	0.04	0.05	0.05	0.05	0.05	0.04	0.03	NA	NA	NA	0.03	0.04	0.04	0.04	0.04	0.05	0.05	0.03	0.02	0.08	0.07	0.06	0.06	0.03	0.05	0.04	0.04	0.07	0.03	NA	0.06	0.08	0.05	0.03	0.05	0.05	0.06	0.05	0.06	0.10	0.06	NA	0.06	NA	NA	0.04	0.06	0.05	0.04	0.05
XM_017007823.1|DCTD|chr4|-	209.6	182891253	chr4:182890091-182891477	NA	0.13	NA	0.12	0.11	NA	0.18	NA	NA	0.13	NA	0.21	0.06	0.17	NA	0.12	0.09	0.14	0.14	NA	0.10	0.09	NA	0.14	NA	NA	NA	0.09	0.11	0.06	0.09	0.12	NA	NA	NA	NA	0.16	NA	0.17	NA	0.15	0.13	0.11	0.12	0.13	0.19	0.24	0.27	0.19	0.18	0.17	0.23	0.14	0.13	0.13	NA	0.20	0.13	0.07	NA	NA	NA	NA	0.08	0.16	0.08	0.13
NM_018359.5|UFSP2|chr4|-	1032.3	185400314	chr4:185400243-185400478	0.09	0.09	0.02	0.03	0.03	0.05	0.04	0.04	0.04	0.06	0.02	0.10	0.03	0.12	0.05	0.05	0.05	0.03	0.03	0.13	0.06	0.04	0.04	0.06	0.06	0.02	NA	0.11	0.08	0.07	0.04	0.05	0.10	0.02	0.11	0.06	0.04	0.08	0.02	0.01	0.04	0.10	0.05	0.11	0.02	0.05	0.09	0.10	0.02	0.06	0.12	0.01	0.06	0.01	0.03	0.07	0.04	0.07	0.01	0.05	0.02	0.03	0.05	0.04	0.08	0.08	0.03
XM_017007886.2|F11|chr4|+	41.6	186282086	chr4:186281935-186282529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	NA	0.00	0.02	NA	0.03	0.00	NA	NA	NA	0.07	NA	NA	NA	0.05	0.08	0.00	0.06	0.02	NA	NA	NA	0.05	0.09	NA	NA	0.13	0.02	0.02	0.05	NA	NA	NA	0.02	NA	NA	0.03	NA	NA	0.07	NA	0.01	NA	NA	NA	0.00	NA	NA	NA	0.00	0.03	0.00	NA	0.04
XM_017007884.2|F11|chr4|+	11.2	186282086	chr4:186281935-186284185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.01	0.00	NA	NA	NA	0.01	NA	NA	NA	0.01	0.02	0.01	0.02	0.01	NA	NA	NA	0.03	0.02	NA	NA	0.03	0.00	0.01	0.02	NA	NA	NA	0.01	NA	NA	0.02	NA	NA	0.02	NA	0.00	NA	NA	NA	0.00	NA	NA	NA	0.00	0.01	0.00	NA	0.01
