Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_005246967.1|PPIG|chr2|+	1727.4	169637744	chr2:169636413-169641406	0.01	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.02	0.00	0.02	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.03	0.01	0.01	0.01	0.01	0.01	0.00
NM_001316306.2|ITGA6|chr2|+	68.4	172504242	chr2:172504091-172506459	NA	NA	NA	NA	NA	NA	0.07	0.07	NA	0.11	NA	NA	0.26	NA	NA	0.13	0.10	0.16	0.18	NA	0.14	0.12	NA	0.15	NA	NA	0.06	0.20	0.14	0.09	0.11	0.07	0.30	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	0.16	0.14	0.08	0.14	0.11	0.10	0.05	0.09	0.11	NA	0.16	NA	NA	0.09	0.15	0.15	0.05	0.11
XM_017004006.1|ITGA6|chr2|+	61.2	172504242	chr2:172504091-172506277	NA	NA	NA	NA	NA	NA	0.03	0.04	NA	0.07	NA	NA	0.25	NA	NA	0.08	0.09	0.12	0.11	NA	0.06	0.09	NA	0.10	NA	NA	0.04	0.11	0.08	0.04	0.08	0.04	0.23	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	0.02	NA	NA	NA	NA	0.10	0.11	0.06	0.11	0.08	0.07	0.03	0.07	0.10	NA	0.15	NA	NA	0.06	0.10	0.11	0.03	0.08
NM_013341.5|OLA1|chr2|-	13390.3	174075006	chr2:174072447-174075527	NA	0.00	NA	NA	NA	NA	0.00	0.00	NA	0.00	NA	NA	0.01	NA	NA	0.01	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	NA	0.01	0.00	NA	0.00	0.00	0.00	0.01	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	NA	0.00	0.00	NA	0.00	0.02	NA	0.01	NA	0.00	0.00	NA	0.00	0.00
NM_003659.4|AGPS|chr2|+	293.5	177538284	chr2:177538074-177543834	NA	NA	0.27	NA	NA	NA	0.19	0.16	NA	0.20	NA	NA	0.13	0.14	0.16	0.27	NA	0.24	0.24	0.25	0.24	NA	0.21	0.28	NA	0.15	NA	0.23	0.26	0.31	0.24	NA	NA	NA	0.11	0.21	NA	0.13	0.21	NA	NA	NA	0.12	0.27	NA	0.22	0.20	NA	0.15	0.18	0.28	NA	0.25	NA	0.21	0.20	0.19	0.21	NA	NA	0.17	NA	0.20	0.23	0.17	0.21	0.28
NM_021141.4|XRCC5|chr2|+	26833.9	216205424	chr2:216205188-216206293	0.02	0.02	0.02	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	NA	0.02	0.02	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.04	0.03	0.02	0.04	0.03	0.02	0.03	0.02	0.02	0.03	0.02	0.03	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.01
XM_017003113.1|ARPC2|chr2|+	53949.4	218254120	chr2:218253891-218254348	0.34	0.42	0.31	0.31	0.22	0.27	0.23	0.24	0.25	0.20	0.28	0.35	0.20	0.22	0.28	0.27	0.27	0.29	0.35	0.30	0.29	0.27	0.26	0.32	0.08	0.27	0.05	0.22	0.26	0.21	0.26	0.28	0.23	0.28	0.33	0.38	0.25	0.25	0.33	0.24	0.38	0.26	0.31	0.33	0.28	0.32	0.21	0.22	0.21	0.21	0.30	0.22	0.26	0.31	0.29	0.20	0.27	0.23	0.14	0.16	0.17	0.26	0.21	0.24	0.25	0.26	0.25
NM_001191037.2|PSMD1|chr2|+	19402.1	231172757	chr2:231172535-231172827	0.43	0.46	0.61	0.44	0.38	0.38	0.52	0.57	0.45	0.47	0.39	0.55	0.36	0.38	0.34	0.45	0.49	0.48	0.43	0.69	0.42	0.47	0.48	0.41	0.12	0.12	NA	0.48	0.41	0.42	0.37	0.51	0.61	0.49	0.36	0.47	0.61	0.57	0.47	0.52	0.51	0.51	0.60	0.41	0.43	0.44	0.29	0.46	0.38	0.49	0.55	0.57	0.48	0.42	0.45	0.43	0.53	0.41	0.15	0.49	0.24	0.57	0.48	0.39	0.50	0.50	0.44
NM_007099.4|ACP1|chr2|+	36192.0	277507	chr2:277227-278283	0.10	0.08	0.06	0.10	0.05	0.06	0.08	0.07	0.08	0.09	0.07	0.08	0.01	0.07	0.06	0.07	0.07	0.09	0.07	0.06	0.09	0.08	0.08	0.08	0.24	0.16	NA	0.05	0.06	0.03	0.03	0.04	0.04	0.08	0.06	0.11	0.10	0.11	0.11	0.05	0.07	0.09	0.09	0.14	0.10	0.12	0.10	0.07	0.06	0.07	0.12	0.10	0.08	0.07	0.06	0.09	0.10	0.08	0.19	0.20	0.06	0.05	0.03	0.05	0.05	0.03	0.05
NM_001352681.1|TMEM18|chr2|-	558.8	669209	chr2:663877-669675	0.04	0.03	0.02	0.01	0.02	0.03	0.03	0.03	0.02	0.03	0.03	0.03	0.05	0.02	0.03	0.03	0.03	0.03	0.02	0.03	0.03	0.02	0.02	0.02	0.04	NA	0.15	0.04	0.04	0.03	0.02	0.03	0.03	0.04	0.03	0.05	0.02	0.04	0.04	0.04	0.04	0.04	0.03	0.05	0.05	0.04	0.04	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.02	0.05	0.03	0.04	0.04	0.03
NM_002166.5|ID2|chr2|+	10295.7	8683836	chr2:8683685-8684461	0.43	0.41	0.52	0.51	0.25	0.38	0.42	0.29	0.45	0.30	0.35	0.58	0.20	0.25	0.38	0.30	0.30	0.22	0.34	0.28	0.25	0.35	0.37	0.31	0.07	0.06	0.03	0.32	0.41	0.30	0.30	0.50	0.30	0.35	0.47	0.49	0.34	0.44	0.63	0.22	0.54	0.44	0.46	0.67	0.30	0.40	0.23	0.29	0.26	0.24	0.31	0.31	0.22	0.25	0.25	0.17	0.18	0.19	0.09	0.16	0.11	0.27	0.20	0.28	0.31	0.30	0.27
NM_001319068.2|ITGB1BP1|chr2|-	2295.8	9406660	chr2:9405678-9406905	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	NA	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.00	NA	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.01	0.00	NA	0.00	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.03	0.03	NA	0.01	0.00	0.00	0.00	0.00	0.00
NM_001369744.1|ITGB1BP1|chr2|-	2302.8	9406660	chr2:9405681-9406905	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	NA	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.00	NA	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.01	0.00	NA	0.00	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.03	0.03	NA	0.01	0.00	0.00	0.00	0.00	0.00
XM_017005267.1|ITGB1BP1|chr2|-	27762.1	9406754	chr2:9406655-9406905	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
XM_017005270.1|ITGB1BP1|chr2|-	28009.3	9406754	chr2:9406660-9406905	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001008237.3|TTC32|chr2|-	875.8	19896975	chr2:19896631-19897126	NA	0.66	NA	0.92	0.33	0.37	0.68	0.83	0.36	0.76	NA	0.93	0.14	0.35	0.79	0.65	0.39	0.11	0.41	0.57	0.36	0.44	0.87	0.66	NA	NA	0.00	0.55	0.61	0.31	0.52	0.49	0.23	0.50	0.90	NA	0.68	0.73	1.00	0.42	1.00	0.84	1.00	1.00	0.84	1.00	0.38	0.52	0.40	0.36	0.71	0.52	0.34	0.32	0.18	0.37	0.38	0.44	0.18	0.52	0.32	0.42	0.27	0.64	0.41	0.42	0.57
NM_002381.5|MATN3|chr2|-	8581.3	19993015	chr2:19992052-19993166	NA	0.51	NA	0.55	0.42	0.44	0.45	0.40	0.43	0.32	0.37	0.41	0.19	NA	0.61	0.50	0.41	0.37	0.40	0.33	0.48	0.53	0.37	0.51	NA	NA	0.08	0.22	0.35	0.18	0.27	0.16	0.36	NA	0.65	0.55	0.51	0.59	0.52	0.28	0.33	0.55	0.34	0.77	0.46	0.60	NA	NA	NA	0.39	0.60	0.60	0.43	0.48	0.39	0.37	0.53	0.51	NA	NA	NA	0.35	0.28	0.22	0.25	0.31	0.27
XM_024452830.1|HADHB|chr2|+	2110.4	26290098	chr2:26289918-26290465	0.88	0.63	0.51	0.60	0.72	0.62	0.61	0.63	0.62	0.78	0.78	0.48	0.49	0.59	0.41	0.63	0.49	0.64	0.50	0.62	0.70	0.70	0.61	0.58	0.08	0.57	NA	0.55	0.53	0.59	0.50	0.41	0.49	1.00	0.55	0.58	0.67	1.00	0.70	0.59	0.63	0.66	0.61	0.77	0.78	0.74	0.70	0.67	0.60	0.74	0.72	0.69	0.75	0.79	0.78	0.61	0.73	0.56	0.99	0.63	0.66	0.52	0.39	0.40	0.48	0.31	0.53
XM_005264298.4|KHK|chr2|+	310.2	27099991	chr2:27099840-27100594	0.03	0.02	0.01	0.02	0.03	0.01	0.01	0.01	0.02	0.02	0.01	0.03	0.02	0.03	0.01	0.02	0.02	0.02	0.01	0.01	0.03	0.01	0.01	0.02	NA	NA	0.02	0.02	0.02	0.03	0.01	0.02	0.01	0.02	0.01	0.00	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.00	0.02	0.02	0.01	0.01	0.02	0.02	0.01	0.01
NM_006488.3|KHK|chr2|+	310.2	27099991	chr2:27099840-27100594	0.03	0.02	0.01	0.02	0.03	0.01	0.01	0.01	0.02	0.02	0.01	0.03	0.02	0.03	0.01	0.02	0.02	0.02	0.01	0.01	0.03	0.01	0.01	0.02	NA	NA	0.02	0.02	0.02	0.03	0.01	0.02	0.01	0.02	0.01	0.00	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.00	0.02	0.02	0.01	0.01	0.02	0.02	0.01	0.01
XR_001739023.1|SLC5A6|chr2|-	350333.9	27199686	chr2:27199587-27199837	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001170795.4|ATRAID|chr2|+	27467.6	27216995	chr2:27216844-27217157	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_016085.5|ATRAID|chr2|+	40465.0	27216995	chr2:27216844-27217183	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001318965.2|EIF2B4|chr2|-	50336.5	27364411	chr2:27364352-27364599	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_145330.3|MRPL33|chr2|+	346965.9	27779584	chr2:27779433-27779733	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.11	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_015131.3|WDR43|chr2|+	168.5	28946997	chr2:28946600-28948219	NA	NA	NA	0.01	0.00	0.01	0.00	0.00	NA	0.01	NA	NA	NA	0.01	NA	0.01	0.03	NA	0.01	NA	0.00	NA	NA	NA	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.01	NA	NA	NA	NA	0.00	0.03	NA	NA	NA	NA	0.02	0.02	NA	0.00	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.00
NM_001350025.2|NDUFAF7|chr2|+	159.4	37248425	chr2:37248258-37249160	NA	0.03	0.01	0.03	0.01	0.02	0.02	0.03	NA	0.02	NA	0.03	0.03	0.02	0.02	0.03	0.02	0.04	0.02	NA	0.01	0.03	0.02	0.03	NA	NA	NA	0.02	0.02	0.02	0.02	0.03	0.04	0.03	NA	NA	0.03	NA	0.01	NA	0.03	0.02	0.02	0.01	NA	0.01	NA	NA	0.05	0.04	NA	0.03	0.02	NA	0.02	0.05	NA	0.02	NA	NA	NA	NA	0.01	0.02	0.02	0.03	0.01
NM_138394.4|HNRNPLL|chr2|-	77.1	38564034	chr2:38561969-38564237	0.06	0.05	0.05	0.06	0.05	0.06	0.03	0.05	0.07	0.05	0.03	0.05	0.04	0.06	0.06	0.06	0.06	0.06	0.05	0.08	0.08	0.07	0.06	0.06	NA	NA	NA	0.05	0.05	0.06	0.07	0.05	0.06	0.09	0.03	0.04	0.05	0.07	0.05	0.07	0.09	0.03	0.10	0.04	0.05	0.05	0.07	0.06	0.05	0.05	0.09	0.05	0.07	0.04	0.06	0.06	0.03	0.04	0.09	0.06	0.07	0.06	0.06	0.05	0.07	0.05	0.06
XM_005264639.4|HNRNPLL|chr2|-	137.2	38564034	chr2:38563186-38564237	0.09	0.09	0.09	0.11	0.07	0.11	0.06	0.06	0.09	0.10	0.04	0.09	0.10	0.10	0.08	0.12	0.09	0.11	0.08	0.16	0.15	0.13	0.10	0.11	NA	NA	NA	0.12	0.10	0.10	0.13	0.11	0.13	0.17	0.06	0.07	0.10	0.14	0.10	0.11	0.17	0.06	0.18	0.08	0.08	0.09	0.12	0.12	0.08	0.08	0.17	0.08	0.11	0.07	0.10	0.11	0.05	0.05	0.11	0.08	0.15	0.11	0.13	0.09	0.14	0.08	0.12
XM_011533165.3|HNRNPLL|chr2|-	421.3	38564082	chr2:38564032-38564237	1.00	1.00	1.00	0.93	1.00	0.84	0.76	0.69	1.00	1.00	0.90	1.00	0.67	0.89	0.69	1.00	0.78	0.80	0.85	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.84	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.83	0.95	0.89	1.00	1.00	0.80	1.00	1.00	0.97	1.00	1.00	0.83	0.92	0.59	1.00	0.56	1.00	1.00	1.00	1.00	0.97
NM_001031684.3|SRSF7|chr2|-	31826.3	38744893	chr2:38743599-38745187	0.00	0.00	0.00	0.00	0.01	NA	0.00	0.01	NA	0.00	NA	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.00	NA	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.00	NA	0.00	NA	0.01	NA	0.01	0.01	NA	0.00	0.00	0.01	0.00	0.00	0.00
XM_011533032.2|SRSF7|chr2|-	194150.8	38745036	chr2:38744893-38745187	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001145450.3|MORN2|chr2|+	318.6	38882638	chr2:38882413-38882709	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	0.00	0.98	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	NA	NA	1.00
NM_014171.6|CRIPT|chr2|+	148.5	46624340	chr2:46624163-46630176	0.05	0.03	0.03	0.03	0.03	0.02	0.03	0.02	0.03	0.04	0.02	0.02	0.03	0.02	0.02	0.03	0.04	0.04	0.03	0.04	0.04	0.04	0.03	0.03	0.02	NA	NA	0.03	0.03	0.02	0.03	0.03	0.02	0.03	0.02	0.04	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.03	0.02	0.03	0.02	0.03	0.03	0.03	0.03	0.04	0.04	0.03	0.03	0.09	0.05	0.05	0.03	0.03	0.03	0.02	0.02	0.02
NM_002354.3|EPCAM|chr2|+	15865.6	47386723	chr2:47386572-47387020	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00
NM_001127398.3|ERLEC1|chr2|+	506.9	53818049	chr2:53817898-53818165	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00
XM_017004167.2|MTIF2|chr2|-	4141.3	55236621	chr2:55235853-55236820	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.00	0.00	NA	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.03	0.02	0.01	0.00	0.00	0.01	0.00	0.01
NM_002453.3|MTIF2|chr2|-	25741.9	55236649	chr2:55236595-55236820	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.37	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001005369.1|MTIF2|chr2|-	38093.3	55236668	chr2:55236620-55236820	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.85	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NR_152211.1|AHSA2P|chr2|+	1505.0	61186917	chr2:61186617-61187463	0.02	0.03	0.05	0.05	0.05	0.04	0.02	0.09	0.02	0.02	0.06	0.04	0.06	0.04	0.05	0.03	0.02	0.04	0.04	0.01	0.03	0.05	0.03	0.01	NA	NA	NA	0.03	0.04	0.08	0.05	0.05	0.08	0.08	0.02	NA	0.05	0.04	0.04	0.06	0.09	0.05	0.05	0.02	0.05	0.04	0.02	0.04	0.04	0.02	0.04	0.01	0.02	0.03	0.02	0.02	0.02	0.02	0.04	0.10	NA	0.06	0.03	0.06	0.04	0.05	0.03
