Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_016065.4|MRPS16|chr10|-	1405.1	73250741	chr10:73248849-73250991	0.02	0.02	0.03	0.03	0.03	0.02	0.03	0.02	NA	0.03	NA	0.01	0.03	0.02	0.03	0.02	0.02	0.03	0.03	0.03	0.03	0.02	0.02	0.03	NA	NA	NA	0.03	0.02	0.02	0.02	0.02	0.02	0.04	0.03	0.03	0.04	0.03	0.02	NA	0.02	0.03	0.02	0.02	NA	0.02	0.02	0.05	0.02	0.04	0.03	0.03	0.02	0.03	0.03	0.02	0.03	0.04	0.24	0.15	0.34	0.03	0.03	0.02	0.03	0.03	0.02
NM_203298.3|CHCHD1|chr10|+	8767.9	73783373	chr10:73783074-73783652	0.03	0.01	0.03	0.03	0.04	0.02	0.01	0.01	NA	0.01	0.01	0.03	0.03	0.01	0.00	0.02	0.00	0.01	0.03	0.03	0.02	0.02	0.01	0.02	NA	0.00	NA	0.02	0.02	0.01	0.01	0.01	0.00	0.04	0.01	0.03	0.03	0.06	0.03	NA	0.02	0.01	0.01	0.01	0.04	0.03	0.01	0.02	0.01	0.01	0.01	0.01	0.03	0.03	0.01	0.01	0.02	0.01	0.04	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.02
NM_001184823.2|VDAC2|chr10|+	35325.0	75231277	chr10:75230898-75231448	0.54	0.60	0.55	0.60	NA	NA	0.62	0.63	NA	0.63	NA	0.63	0.45	0.51	0.60	0.50	0.44	NA	0.57	0.61	0.55	0.61	NA	0.49	NA	NA	NA	0.37	0.44	NA	NA	NA	0.46	0.76	0.35	0.54	0.56	NA	NA	NA	NA	0.43	NA	NA	NA	0.49	0.62	0.51	0.59	0.52	0.47	0.40	0.40	0.54	0.52	0.69	0.49	0.50	0.21	0.68	NA	NA	0.58	0.45	0.55	NA	0.57
NM_006744.4|RBP4|chr10|-	1973836.7	93591843	chr10:93591694-93592112	0.05	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.06	0.05	0.06	0.05	0.05	0.05	0.06	0.05	0.06	0.05	0.04	0.04	NA	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.05	0.05	0.05	0.05	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.05	0.05	0.06	0.05	0.06	0.06
NM_001323517.1|RBP4|chr10|-	5453533.2	93591961	chr10:93591836-93592112	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001347712.2|FRA10AC1|chr10|-	57.1	93669679	chr10:93667883-93669868	0.05	0.03	NA	0.03	NA	0.03	0.04	0.02	NA	0.03	NA	0.03	0.02	NA	NA	0.04	0.03	0.04	0.01	NA	0.02	0.04	0.04	0.01	NA	NA	NA	0.03	0.04	0.02	0.01	0.02	0.02	0.04	0.01	0.01	0.03	0.03	0.03	NA	0.02	0.04	NA	0.02	0.04	0.03	NA	NA	NA	0.04	0.03	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.06	NA	NA	NA	0.04	0.03	0.02	0.03	0.04
NM_001284368.1|NDUFB8|chr10|-	1157461.1	100523777	chr10:100523729-100523929	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005270231.3|MRPL43|chr10|-	31570.6	100986421	chr10:100986269-100986572	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
XM_017016260.1|ARL3|chr10|-	124.5	102676664	chr10:102673731-102676941	0.00	NA	NA	NA	NA	NA	0.01	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	NA	0.00	NA	NA	0.00	NA	0.00	NA	NA	NA	NA	0.00	NA	0.00	0.02	0.01	NA	0.00	0.01	NA	0.00	NA	NA	0.01	0.01	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	0.00
NM_001191003.2|GSTO1|chr10|+	1131081.2	104267403	chr10:104267252-104267455	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_203379.2|ACSL5|chr10|+	829.7	112427554	chr10:112427218-112428376	0.10	NA	NA	NA	NA	NA	0.05	0.05	NA	0.06	NA	NA	NA	NA	NA	0.05	0.04	NA	0.05	NA	NA	0.06	0.03	0.06	NA	NA	NA	NA	0.04	NA	NA	NA	NA	NA	0.03	NA	0.04	NA	0.06	NA	NA	0.05	NA	0.09	NA	0.05	NA	NA	NA	0.04	NA	0.04	0.05	0.04	0.05	0.06	0.07	0.03	NA	NA	NA	NA	NA	0.05	0.06	0.04	NA
NM_022063.3|FAM204A|chr10|-	17.6	118310642	chr10:118297925-118310908	0.03	0.02	NA	NA	NA	0.02	0.03	NA	NA	0.03	NA	NA	0.02	0.03	NA	0.01	0.03	NA	0.02	NA	NA	NA	NA	NA	NA	NA	NA	0.02	0.03	0.03	0.03	0.04	0.02	0.03	NA	NA	0.04	NA	0.02	NA	0.04	NA	0.02	0.04	NA	0.03	0.04	NA	NA	0.03	0.03	0.03	0.02	NA	NA	NA	0.03	0.02	0.04	0.04	0.04	0.02	0.03	0.03	0.01	NA	0.03
XM_005270024.1|FAM204A|chr10|-	40.3	118310644	chr10:118305889-118310908	0.07	0.06	NA	NA	NA	0.04	0.05	NA	NA	0.08	NA	NA	0.05	0.06	NA	0.03	0.07	NA	0.05	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.06	0.07	0.06	0.09	0.05	0.07	NA	NA	0.07	NA	0.05	NA	0.10	NA	0.04	0.08	NA	0.07	0.08	NA	NA	0.07	0.06	0.07	0.04	NA	NA	NA	0.06	0.06	0.07	0.04	0.09	0.05	0.07	0.08	0.04	NA	0.06
NM_003750.4|EIF3A|chr10|-	21603.5	119035036	chr10:119033730-119036268	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	NA	0.03	0.02	0.03	0.01	0.01	NA	0.01	0.01	NA	0.01	NA	0.01	NA	NA	0.01	0.01	0.02	0.02	0.01	0.02	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	0.01	0.03	0.01	0.01	0.01	0.02	0.00	NA	0.01	0.01	0.01	0.00	0.01	0.01	NA	0.02	0.01	0.02	NA	0.01
XM_017016264.2|DENND10|chr10|+	320.8	119137208	chr10:119137057-119137977	0.29	0.19	0.17	0.20	0.12	0.26	0.22	0.28	0.15	0.14	NA	0.16	0.09	0.08	0.11	0.12	0.15	0.21	0.24	0.14	0.20	0.24	0.17	0.15	NA	NA	0.10	0.17	0.15	0.18	0.15	0.09	0.09	0.16	0.30	0.35	0.25	0.24	0.35	0.15	0.29	0.32	0.11	0.28	0.12	0.31	0.08	0.08	0.10	0.18	0.15	0.13	0.12	0.24	0.16	0.13	0.17	0.23	0.14	0.23	0.15	0.15	0.14	0.14	0.11	0.16	0.12
NM_001007793.3|BUB3|chr10|+	211539.7	123165198	chr10:123165047-123165365	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_004725.4|BUB3|chr10|+	16665.8	123165365	chr10:123163820-123170467	0.00	0.01	0.00	NA	NA	NA	0.00	NA	NA	0.01	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	NA	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.01	0.00	0.00	0.01	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.01	NA	0.00	NA	0.00	NA	NA	NA	NA	0.00	0.00	0.01	0.00	0.00	0.01
NM_002417.5|MKI67|chr10|-	405.2	128099104	chr10:128096659-128099255	0.28	0.26	0.19	0.07	NA	NA	0.16	0.24	NA	0.08	NA	0.19	0.44	0.30	0.24	0.27	0.18	0.16	0.12	0.16	0.18	0.10	NA	0.17	0.07	0.09	0.82	0.11	0.13	0.10	0.13	0.19	0.30	0.23	0.09	0.26	NA	NA	NA	0.22	0.24	NA	0.16	NA	NA	NA	NA	0.78	0.65	0.13	NA	NA	0.13	0.14	0.23	0.12	0.11	0.13	0.17	0.40	0.29	0.15	0.12	0.13	0.09	0.12	0.12
XM_006717864.3|MKI67|chr10|-	405.5	128099104	chr10:128096661-128099255	0.28	0.26	0.19	0.07	NA	NA	0.16	0.24	NA	0.08	NA	0.19	0.44	0.30	0.24	0.27	0.18	0.16	0.12	0.16	0.18	0.10	NA	0.17	0.07	0.09	0.82	0.11	0.13	0.10	0.13	0.19	0.30	0.23	0.09	0.26	NA	NA	NA	0.22	0.24	NA	0.16	NA	NA	NA	NA	0.78	0.65	0.13	NA	NA	0.13	0.14	0.23	0.12	0.11	0.13	0.17	0.40	0.29	0.15	0.12	0.13	0.09	0.12	0.12
NM_004052.4|BNIP3|chr10|-	12952.6	131968359	chr10:131967684-131968569	0.38	0.39	0.31	0.26	0.26	0.27	0.26	0.31	NA	0.23	0.30	0.29	0.23	0.34	0.25	0.28	0.34	0.27	0.30	0.31	0.35	0.30	0.33	0.30	0.15	NA	NA	0.23	0.28	0.20	0.25	0.22	0.28	0.34	0.23	0.26	0.25	0.26	0.36	0.30	0.32	0.26	0.26	0.36	0.37	0.28	0.26	0.27	0.34	0.33	0.36	0.26	0.30	0.32	0.29	0.27	0.34	0.26	0.32	0.16	0.22	0.23	0.22	0.20	0.27	0.22	0.26
XM_011539672.2|FUOM|chr10|-	24298.2	133355285	chr10:133355153-133355436	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00
NM_001301828.2|FUOM|chr10|-	22442.0	133355285	chr10:133355158-133355436	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00
XR_002956965.1|ECHS1|chr10|-	16812.1	133362782	chr10:133362480-133362933	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00
NM_004092.4|ECHS1|chr10|-	11721.5	133362782	chr10:133362485-133362933	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00
